Time,Extension,Load
8.70000,3.62416,3.27151
8.80000,3.66645,3.31282
8.90000,3.70812,3.34700
9.00000,3.74937,3.38432
9.10000,3.79083,3.41605
9.20000,3.83312,3.45872
9.30000,3.87541,3.49667
9.40000,3.91749,3.53586
9.50000,3.95853,3.57067
9.60000,3.99958,3.60085
9.70000,4.04145,3.63906
9.80000,4.08437,3.68199
9.90000,4.12603,3.71894
10.00000,4.16749,3.75340
10.10000,4.20853,3.78460
10.20000,4.24999,3.82171
10.30000,4.29187,3.86173
10.40000,4.33374,3.89483
10.50000,4.37499,3.92777
10.60000,4.41583,3.95917
10.70000,4.45791,3.99815
10.80000,4.49978,4.03546
10.90000,4.54145,4.06446
11.00000,4.58291,4.09863
11.10000,4.62416,4.12842
11.20000,4.66645,4.16899
11.30000,4.70874,4.20581
11.40000,4.75041,4.24172
11.50000,4.79187,4.27385
11.60000,4.83312,4.30288
11.70000,4.87520,4.34150
11.80000,4.91749,4.37473
11.90000,4.95937,4.41408
12.00000,5.00041,4.44514
12.10000,5.04145,4.47369
12.20000,5.08270,4.51424
12.30000,5.12520,4.54647
12.40000,5.16687,4.57883
12.50000,5.20832,4.61489
12.60000,5.24937,4.63936
12.70000,5.29124,4.67823
12.80000,5.33312,4.71071
12.90000,5.37499,4.74174
13.00000,5.41624,4.77561
13.10000,5.45728,4.80354
13.20000,5.49978,4.84187
13.30000,5.54207,4.87497
13.40000,5.58374,4.90344
13.50000,5.62520,4.93826
13.60000,5.66624,4.96856
13.70000,5.70832,5.00313
13.80000,5.75082,5.04042
13.90000,5.79270,5.07051
14.00000,5.83374,5.10348
14.10000,5.87478,5.13389
14.20000,5.91624,5.16547
14.30000,5.95874,5.20394
14.40000,5.99999,5.23303
14.50000,6.04124,5.26699
14.60000,6.08270,5.29628
14.70000,6.12416,5.33110
14.80000,6.16666,5.36679
14.90000,6.20832,5.39768
15.00000,6.24936,5.42164
15.10000,6.29103,5.45407
15.20000,6.33291,5.48850
15.30000,6.37520,5.52327
15.40000,6.41624,5.54946
15.50000,6.45811,5.58412
15.60000,6.49957,5.61481
15.70000,6.54228,5.65530
15.80000,6.58457,5.68778
15.90000,6.62603,5.71919
16.00000,6.66770,5.74733
16.10000,6.70811,5.77043
16.20000,6.74978,5.80437
16.30000,6.79207,5.84612
16.40000,6.83311,5.87540
16.50000,6.87478,5.90673
16.60000,6.91582,5.92882
16.70000,6.95770,5.96682
16.80000,6.99978,6.00068
16.90000,7.04166,6.03054
17.00000,7.08290,6.05723
17.10000,7.12353,6.08118
17.20000,7.16624,6.12185
17.30000,7.20874,6.15330
17.40000,7.25103,6.18935
17.50000,7.29207,6.21134
17.60000,7.33353,6.24073
17.70000,7.37540,6.27572
17.80000,7.41728,6.30822
17.90000,7.45915,6.34103
18.00000,7.50040,6.36991
18.10000,7.54124,6.39348
18.20000,7.58311,6.42846
18.30000,7.62520,6.46505
18.40000,7.66686,6.49364
18.50000,7.70811,6.52330
18.60000,7.74936,6.54973
18.70000,7.79124,6.58347
18.80000,7.83353,6.61576
18.90000,7.87499,6.64509
19.00000,7.91644,6.66770
19.10000,7.95728,6.69804
19.20000,7.99978,6.72960
19.30000,8.04207,6.76547
19.40000,8.08394,6.79273
19.50000,8.12478,6.81758
19.60000,8.16644,6.84814
19.70000,8.20853,6.87960
19.80000,8.24999,6.91427
19.90000,8.29207,6.94496
20.00000,8.33394,6.97332
20.10000,8.37478,6.99799
20.20000,8.41686,7.03631
20.30000,8.45894,7.06641
20.40000,8.50019,7.09187
20.50000,8.54144,7.11733
20.60000,8.58290,7.14275
20.70000,8.62436,7.17648
20.80000,8.66644,7.21084
20.90000,8.70811,7.23681
21.00000,8.74936,7.25759
21.10000,8.79082,7.28416
21.20000,8.83311,7.32056
21.30000,8.87561,7.35078
21.40000,8.91707,7.37890
21.50000,8.95811,7.39818
21.60000,8.99936,7.42357
21.70000,9.04186,7.45548
21.80000,9.08457,7.49147
21.90000,9.12603,7.52035
22.00000,9.16728,7.54568
22.10000,9.20832,7.57175
22.20000,9.24998,7.59764
22.30000,9.29207,7.62997
22.40000,9.33332,7.65668
22.50000,9.37478,7.68356
22.60000,9.41603,7.70530
22.70000,9.45769,7.73843
22.80000,9.50019,7.76618
22.90000,9.54144,7.78980
23.00000,9.58290,7.81401
23.10000,9.62457,7.83655
23.20000,9.66644,7.86744
23.30000,9.70894,7.89939
23.40000,9.75061,7.92438
23.50000,9.79165,7.94743
23.60000,9.83311,7.97419
23.70000,9.87519,8.00234
23.80000,9.91748,8.03371
23.90000,9.95936,8.06289
24.00000,10.00019,8.08454
24.10000,10.04144,8.10990
24.20000,10.08290,8.13310
24.30000,10.12519,8.16802
24.40000,10.16686,8.19656
24.50000,10.20811,8.22031
24.60000,10.24936,8.23631
24.70000,10.29123,8.26637
24.80000,10.33332,8.29769
24.90000,10.37519,8.31999
25.00000,10.41623,8.34342
25.10000,10.45769,8.36370
25.20000,10.49977,8.39725
25.30000,10.54227,8.42509
25.40000,10.58394,8.45006
25.50000,10.62519,8.47313
25.60000,10.66665,8.49825
25.70000,10.70832,8.52707
25.80000,10.75082,8.55521
25.90000,10.79248,8.58269
26.00000,10.83352,8.60526
26.10000,10.87456,8.62517
26.20000,10.91644,8.65827
26.30000,10.95852,8.68833
26.40000,11.00019,8.71005
26.50000,11.04144,8.73569
26.60000,11.08290,8.75032
26.70000,11.12456,8.78016
26.80000,11.16665,8.80821
26.90000,11.20831,8.83466
27.00000,11.24956,8.85141
27.10000,11.29081,8.87179
27.20000,11.33311,8.90391
27.30000,11.37581,8.93205
27.40000,11.41686,8.95022
27.50000,11.45831,8.97969
27.60000,11.49998,9.00188
27.70000,11.54186,9.02805
27.80000,11.58415,9.05562
27.90000,11.62581,9.08155
28.00000,11.66727,9.09933
28.10000,11.70810,9.12217
28.20000,11.74977,9.14635
28.30000,11.79165,9.17892
28.40000,11.83373,9.20729
28.50000,11.87498,9.22457
28.60000,11.91560,9.23805
28.70000,11.95790,9.27127
28.80000,12.00019,9.29713
28.90000,12.04165,9.31920
29.00000,12.08269,9.33470
29.10000,12.12415,9.35795
29.20000,12.16623,9.38057
29.30000,12.20873,9.41778
29.40000,12.25040,9.43899
29.50000,12.29165,9.45579
29.60000,12.33290,9.47331
29.70000,12.37498,9.49942
29.80000,12.41727,9.52900
29.90000,12.45935,9.55598
30.00000,12.49998,9.56741
30.10000,12.54123,9.58867
30.20000,12.58310,9.61530
30.30000,12.62560,9.63949
30.40000,12.66706,9.65946
30.50000,12.70810,9.67800
30.60000,12.74956,9.69520
30.70000,12.79102,9.71928
30.80000,12.83331,9.74528
30.90000,12.87498,9.76415
31.00000,12.91623,9.78233
31.10000,12.95790,9.80147
31.20000,12.99977,9.81957
31.30000,13.04206,9.85273
31.40000,13.08352,9.86844
31.50000,13.12519,9.88600
31.60000,13.16602,9.90057
31.70000,13.20831,9.92834
31.80000,13.25060,9.95605
31.90000,13.29269,9.97730
32.00000,13.33394,9.99254
32.10000,13.37477,10.00859
32.20000,13.41644,10.03021
32.30000,13.45852,10.05603
32.40000,13.49998,10.06898
32.50000,13.54102,10.08673
32.60000,13.58269,10.10406
32.70000,13.62435,10.12279
32.80000,13.66644,10.14734
32.90000,13.70831,10.16251
33.00000,13.74998,10.17746
33.10000,13.79102,10.18799
33.20000,13.83310,10.21182
33.30000,13.87539,10.22971
33.40000,13.91727,10.25031
33.50000,13.95852,10.26690
33.60000,13.99977,10.27470
33.70000,14.04143,10.29957
33.80000,14.08393,10.32540
33.90000,14.12602,10.34664
34.00000,14.16727,10.36157
34.10000,14.20810,10.37736
34.20000,14.24977,10.39622
34.30000,14.29206,10.42526
34.40000,14.33352,10.43978
34.50000,14.37456,10.45406
34.60000,14.41581,10.46896
34.70000,14.45810,10.49398
34.80000,14.49977,10.51479
34.90000,14.54164,10.53560
35.00000,14.58268,10.54980
35.10000,14.62435,10.56156
35.20000,14.66664,10.58409
35.30000,14.70873,10.60745
35.40000,14.75018,10.62136
35.50000,14.79164,10.64133
35.60000,14.83310,10.65658
35.70000,14.87435,10.67455
35.80000,14.91685,10.70115
35.90000,14.95914,10.72383
36.00000,15.00060,10.74130
36.10000,15.04164,10.74992
36.20000,15.08352,10.77291
36.30000,15.12560,10.79400
36.40000,15.16685,10.80703
36.50000,15.20810,10.82694
36.60000,15.24935,10.84045
36.70000,15.29102,10.86335
36.80000,15.33289,10.88134
36.90000,15.37477,10.90061
37.00000,15.41622,10.91844
37.10000,15.45747,10.92277
37.20000,15.49977,10.94823
37.30000,15.54227,10.96853
37.40000,15.58352,10.98678
37.50000,15.62456,10.99497
37.60000,15.66601,11.01359
37.70000,15.70830,11.03568
37.80000,15.75122,11.06362
37.90000,15.79289,11.08460
38.00000,15.83414,11.09550
38.10000,15.87476,11.10297
38.20000,15.91643,11.12930
38.30000,15.95872,11.14975
38.40000,16.00018,11.16496
38.50000,16.04122,11.17957
38.60000,16.08268,11.19458
38.70000,16.12435,11.21350
38.80000,16.16643,11.23955
38.90000,16.20831,11.25578
39.00000,16.24955,11.26526
39.10000,16.29060,11.27749
39.20000,16.33310,11.30283
39.30000,16.37539,11.32434
39.40000,16.41705,11.34031
39.50000,16.45872,11.35879
39.60000,16.49976,11.36890
39.70000,16.54185,11.38940
39.80000,16.58393,11.41162
39.90000,16.62580,11.43549
40.00000,16.66726,11.45245
40.10000,16.70810,11.45953
40.20000,16.74935,11.47439
40.30000,16.79164,11.49875
40.40000,16.83351,11.51995
40.50000,16.87476,11.53744
40.60000,16.91622,11.54904
40.70000,16.95810,11.57609
40.80000,16.99997,11.59108
40.90000,17.04185,11.60975
41.00000,17.08289,11.61979
41.10000,17.12435,11.63347
41.20000,17.16622,11.64985
41.30000,17.20872,11.68123
41.40000,17.25060,11.69651
41.50000,17.29164,11.70747
41.60000,17.33289,11.71970
41.70000,17.37497,11.74415
41.80000,17.41747,11.76456
41.90000,17.45893,11.77379
42.00000,17.50018,11.79131
42.10000,17.54143,11.80622
42.20000,17.58330,11.82880
42.30000,17.62539,11.84388
42.40000,17.66705,11.85911
42.50000,17.70809,11.86860
42.60000,17.74955,11.88288
42.70000,17.79143,11.90242
42.80000,17.83330,11.91854
42.90000,17.87497,11.93727
43.00000,17.91643,11.94548
43.10000,17.95768,11.95632
43.20000,17.99955,11.97288
43.30000,18.04226,11.99529
43.40000,18.08393,12.00897
43.50000,18.12518,12.01749
43.60000,18.16643,12.03009
43.70000,18.20851,12.05074
43.80000,18.25039,12.06145
43.90000,18.29247,12.08497
44.00000,18.33393,12.09292
44.10000,18.37434,12.10206
44.20000,18.41643,12.12077
44.30000,18.45851,12.14334
44.40000,18.50018,12.15611
44.50000,18.54101,12.16012
44.60000,18.58226,12.17549
44.70000,18.62413,12.19386
44.80000,18.66705,12.21213
44.90000,18.70851,12.22371
45.00000,18.74997,12.23389
45.10000,18.79101,12.23531
45.20000,18.83309,12.25531
45.30000,18.87538,12.26764
45.40000,18.91726,12.28373
45.50000,18.95872,12.29287
45.60000,18.99976,12.29973
45.70000,19.04163,12.31553
45.80000,19.08413,12.33176
45.90000,19.12601,12.34768
46.00000,19.16726,12.35405
46.10000,19.20809,12.35997
46.20000,19.24976,12.37889
46.30000,19.29184,12.39267
46.40000,19.33288,12.40182
46.50000,19.37455,12.41156
46.60000,19.41643,12.42209
46.70000,19.45768,12.43190
46.80000,19.50018,12.45473
46.90000,19.54163,12.46312
47.00000,19.58309,12.46635
47.10000,19.62413,12.46999
47.20000,19.66642,12.48568
47.30000,19.70872,12.50218
47.40000,19.75038,12.50852
47.50000,19.79163,12.51356
47.60000,19.83309,12.52156
47.70000,19.87517,12.53420
47.80000,19.91747,12.55061
47.90000,19.95913,12.56475
48.00000,20.00059,12.56825
48.10000,20.04142,12.57122
48.20000,20.08309,12.58781
48.30000,20.12538,12.59575
48.40000,20.16684,12.60231
48.50000,20.20788,12.60367
48.60000,20.24913,12.60296
48.70000,20.29101,12.60884
48.80000,20.33309,12.61989
48.90000,20.37496,12.62122
49.00000,20.41622,12.62464
49.10000,20.45767,12.62433
49.20000,20.49976,12.62802
49.30000,20.54184,12.63350
49.40000,20.58372,12.63843
49.50000,20.62497,12.63729
49.60000,20.66663,12.64064
49.70000,20.70788,12.63481
49.80000,20.75080,12.64538
49.90000,20.79267,12.64312
50.00000,20.83392,12.62831
50.10000,20.87455,12.61969
50.20000,20.91663,12.61194
50.30000,20.95871,12.61363
50.40000,20.99996,12.60636
50.50000,21.04101,12.59876
50.60000,21.08246,12.59964
50.70000,21.12455,12.59569
50.80000,21.16663,12.59708
50.90000,21.20871,12.59420
51.00000,21.24976,12.58604
51.10000,21.29100,12.58582
51.20000,21.33309,12.58748
51.30000,21.37538,12.59208
51.40000,21.41705,12.59149
51.50000,21.45850,12.59588
51.60000,21.49975,12.59430
51.70000,21.54163,12.59866
51.80000,21.58413,12.60717
51.90000,21.62580,12.60837
52.00000,21.66726,12.61560
52.10000,21.70830,12.61180
52.20000,21.74976,12.62216
52.30000,21.79184,12.63301
52.40000,21.83351,12.63946
52.50000,21.87475,12.63625
52.60000,21.91600,12.63676
52.70000,21.95788,12.64308
52.80000,21.99996,12.64898
52.90000,22.04163,12.65423
53.00000,22.08246,12.65221
53.10000,22.12392,12.65606
53.20000,22.16621,12.66823
53.30000,22.20892,12.68151
53.40000,22.25059,12.67950
53.50000,22.29184,12.67935
53.60000,22.33309,12.67468
53.70000,22.37496,12.68433
53.80000,22.41725,12.68619
53.90000,22.45955,12.69777
54.00000,22.50038,12.69050
54.10000,22.54142,12.69276
54.20000,22.58309,12.69111
54.30000,22.62559,12.70456
54.40000,22.66684,12.70485
54.50000,22.70788,12.69815
54.60000,22.74934,12.70144
54.70000,22.79100,12.70004
54.80000,22.83350,12.70178
54.90000,22.87475,12.70211
55.00000,22.91621,12.69632
55.10000,22.95767,12.69706
55.20000,22.99996,12.69442
55.30000,23.04184,12.70020
55.40000,23.08371,12.69564
55.50000,23.12538,12.69419
55.60000,23.16621,12.69018
55.70000,23.20829,12.68851
55.80000,23.25038,12.68489
55.90000,23.29267,12.68756
56.00000,23.33371,12.68062
56.10000,23.37413,12.67271
56.20000,23.41621,12.67336
56.30000,23.45892,12.67571
56.40000,23.50017,12.67355
56.50000,23.54142,12.66647
56.60000,23.58288,12.66120
56.70000,23.62454,12.65269
56.80000,23.66663,12.65791
56.90000,23.70808,12.65227
57.00000,23.74933,12.64052
57.10000,23.79079,12.63448
57.20000,23.83329,12.63558
57.30000,23.87538,12.63546
57.40000,23.91725,12.63134
57.50000,23.95850,12.62649
57.60000,23.99975,12.62107
57.70000,24.04163,12.61234
57.80000,24.08350,12.60649
57.90000,24.12558,12.59765
58.00000,24.16704,12.58812
58.10000,24.20808,12.56968
58.20000,24.25038,12.56473
58.30000,24.29204,12.54693
58.40000,24.33350,12.53033
58.50000,24.37496,12.50462
58.60000,24.41600,12.47919
58.70000,24.45808,12.44884
58.80000,24.49996,12.43077
58.90000,24.54142,12.38701
59.00000,24.58267,12.32103
59.10000,24.62413,12.26418
59.20000,24.66642,12.21050
59.30000,24.70892,12.15852
59.40000,24.75058,12.10838
59.50000,24.79183,12.05384
59.60000,24.83308,11.99949
59.70000,24.87475,11.94216
59.80000,24.91725,11.89800
59.90000,24.95912,11.84359
60.00000,25.00037,11.76799
60.10000,25.04121,11.66699
60.20000,25.08308,11.44038
60.30000,25.12538,11.32431
60.40000,25.16704,11.19078
60.50000,25.20787,11.07513
60.60000,25.24891,10.97650
60.70000,25.29121,10.88514
60.80000,25.33350,10.79914
60.90000,25.37496,10.72184
61.00000,25.41662,10.65030
61.10000,25.45787,10.56591
61.20000,25.49975,10.48512
61.30000,25.54225,10.39562
61.40000,25.58350,10.29929
61.50000,25.62517,10.21358
61.60000,25.66621,10.12881
61.70000,25.70787,10.03016
61.80000,25.75037,9.90511
61.90000,25.79204,9.74930
62.00000,25.83371,9.55931
62.10000,25.87475,9.36688
62.20000,25.91641,9.19212
62.30000,25.95808,9.07060
62.40000,25.99975,8.96086
62.50000,26.04141,8.88575
62.60000,26.08287,8.82195
62.70000,26.12496,8.75202
62.80000,26.16683,8.68381
62.90000,26.20829,8.61018
63.00000,26.24975,8.50726
63.10000,26.29100,8.43007
63.20000,26.33350,8.37484
63.30000,26.37558,8.33169
63.40000,26.41746,8.27938
63.50000,26.45850,8.22750
63.60000,26.49975,8.18020
63.70000,26.54183,8.12376
63.80000,26.58412,8.06780
63.90000,26.62600,8.01801
64.00000,26.66704,7.94347
64.10000,26.70787,7.86827
64.20000,26.74996,7.74583
64.30000,26.79225,7.52583
64.40000,26.83350,7.24889
64.50000,26.87454,6.80607
64.60000,26.91600,6.19688
64.70000,26.95766,5.98800
64.80000,26.99975,5.82552
64.90000,27.04120,5.69760
65.00000,27.08287,5.59442
65.10000,27.12412,5.50931
65.20000,27.16662,5.43740
65.30000,27.20912,5.37896
65.40000,27.25079,5.32735
65.50000,27.29162,5.27067
65.60000,27.33308,5.23151
65.70000,27.37495,5.18223
65.80000,27.41745,5.14195
65.90000,27.45912,5.10209
66.00000,27.50037,5.05850
66.10000,27.54141,5.01468
66.20000,27.58308,4.97125
66.30000,27.62558,4.94218
66.40000,27.66683,4.90291
66.50000,27.70787,4.86585
66.60000,27.74933,4.83638
66.70000,27.79120,4.80550
66.80000,27.83266,4.77061
66.90000,27.87475,4.73953
67.00000,27.91620,4.70905
67.10000,27.95787,4.67036
67.20000,27.99995,4.64132
67.30000,28.04245,4.60882
67.40000,28.08370,4.57563
67.50000,28.12516,4.54368
67.60000,28.16641,4.51417
67.70000,28.20829,4.49361
67.80000,28.25058,4.46642
67.90000,28.29245,4.44699
68.00000,28.33391,4.42432
68.10000,28.37474,4.39606
68.20000,28.41620,4.37977
68.30000,28.45849,4.36314
68.40000,28.50016,4.34257
68.50000,28.54141,4.32185
68.60000,28.58245,4.29891
68.70000,28.62454,4.27720
68.80000,28.66662,4.25224
68.90000,28.70787,4.22583
69.00000,28.74933,4.19979
69.10000,28.79078,4.17068
69.20000,28.83328,4.14991
69.30000,28.87558,4.12651
69.40000,28.91724,4.10006
69.50000,28.95849,4.07074
69.60000,28.99954,4.03873
69.70000,29.04183,4.00871
69.80000,29.08370,3.98186
69.90000,29.12579,3.95558
70.00000,29.16704,3.92734
70.10000,29.20849,3.89687
70.20000,29.24995,3.87298
70.30000,29.29224,3.84325
70.40000,29.33349,3.81500
70.50000,29.37495,3.78704
70.60000,29.41599,3.75804
70.70000,29.45766,3.72812
70.80000,29.49974,3.69627
70.90000,29.54120,3.66282
71.00000,29.58287,3.61488
71.10000,29.62453,3.56433
71.20000,29.66662,3.51798
71.30000,29.70891,3.47573
71.40000,29.75037,3.42726
71.50000,29.79162,3.38280
71.60000,29.83307,3.32673
71.70000,29.87495,3.28064
71.80000,29.91703,3.21876
71.90000,29.95932,3.16768
72.00000,30.00057,3.11198
72.10000,30.04162,3.03510
72.20000,30.08287,2.94933
72.30000,30.12516,2.82100
72.40000,30.16683,2.65319
72.50000,30.20808,2.42574
72.59000,30.24516,1.40428
72.69000,30.28703,1.07533
72.79000,30.32932,0.71437
72.89000,30.37078,0.03229
72.99000,30.41203,0.03804
73.09000,30.45307,0.03425
73.19000,30.49537,0.04000
73.29000,30.53703,0.03814
73.39000,30.57912,0.03554
73.49000,30.62078,0.03467
73.59000,30.66203,0.03420
73.69000,30.70412,0.03582
73.79000,30.74620,0.03754
73.89000,30.78828,0.03671
73.99000,30.82974,0.03722
74.09000,30.87099,0.03283
74.19000,30.91266,0.03625
74.29000,30.95474,0.03628
74.39000,30.99641,0.03567
74.49000,31.03703,0.03633
74.59000,31.07849,0.03242
74.69000,31.12037,0.03224
74.79000,31.16266,0.03653
74.89000,31.20453,0.03522
74.99000,31.24536,0.03084
75.09000,31.28640,0.03752
75.19000,31.32849,0.03741
75.29000,31.37099,0.03128
75.39000,31.41328,0.03860
75.49000,31.45411,0.03815
75.59000,31.49536,0.03439
75.69000,31.53703,0.03628
75.79000,31.57953,0.03138
75.89000,31.62161,0.03642
75.99000,31.66307,0.03729
76.09000,31.70390,0.03529
76.19000,31.74578,0.03743
76.29000,31.78807,0.03253
76.39000,31.82974,0.03457
76.49000,31.87015,0.03205
76.59000,31.91161,0.03043
76.69000,31.95390,0.03329
76.79000,31.99619,0.03384
76.89000,32.03786,0.03260
76.99000,32.07869,0.03640
77.09000,32.11974,0.03201
77.19000,32.16182,0.03655
77.29000,32.20432,0.03717
77.39000,32.24640,0.04073
77.49000,32.28724,0.03272
77.59000,32.32870,0.03395
77.69000,32.37057,0.03733
77.79000,32.41286,0.03171
77.89000,32.45474,0.03263
77.99000,32.49661,0.03864
78.09000,32.53786,0.03333
78.19000,32.57911,0.03970
78.29000,32.62119,0.03414
78.39000,32.66307,0.03110
78.49000,32.70432,0.03403
78.59000,32.74557,0.03119
78.69000,32.78723,0.03511
78.79000,32.82953,0.03719
78.89000,32.87099,0.03312
78.99000,32.91182,0.03429
79.09000,32.95307,0.03034
79.19000,32.99494,0.03471
79.29000,33.03723,0.03349
79.39000,33.07932,0.03771
79.49000,33.12036,0.03599
79.59000,33.16161,0.03346
79.69000,33.20390,0.03255
79.79000,33.24598,0.03383
79.89000,33.28807,0.03524
79.99000,33.32952,0.03563
80.09000,33.37077,0.03165
80.19000,33.41265,0.03558
80.29000,33.45494,0.03346
80.39000,33.49619,0.03622
80.49000,33.53724,0.03108
80.59000,33.57869,0.03021
80.69000,33.62036,0.03360
80.79000,33.66265,0.03272
80.89000,33.70411,0.03577
80.99000,33.74494,0.02973
81.09000,33.78661,0.02904
81.19000,33.82869,0.03610
81.29000,33.87119,0.03275
81.39000,33.91306,0.03862
81.49000,33.95431,0.03391
81.59000,33.99557,0.03373
81.69000,34.03702,0.03572
81.79000,34.07932,0.03193
81.89000,34.12161,0.03201
81.99000,34.16307,0.03237
82.09000,34.20390,0.03324
82.19000,34.24577,0.03445
82.29000,34.28786,0.02990
82.39000,34.32931,0.03407
82.49000,34.37077,0.03447
82.59000,34.41161,0.03054
82.69000,34.45348,0.03098
82.79000,34.49577,0.03392
82.89000,34.53765,0.03500
82.99000,34.57869,0.03595
83.09000,34.62015,0.03300
83.19000,34.66202,0.03225
83.29000,34.70432,0.03784
83.39000,34.74598,0.03576
83.49000,34.78765,0.03414
83.59000,34.82869,0.03303
83.69000,34.87056,0.03377
83.79000,34.91265,0.03578
83.89000,34.95494,0.03748
83.99000,34.99640,0.03287
84.09000,35.03744,0.03151
84.19000,35.07932,0.03464
84.29000,35.12119,0.03735
84.39000,35.16306,0.03429
84.49000,35.20369,0.03277
84.59000,35.24494,0.03071
84.69000,35.28723,0.03208
84.79000,35.32931,0.03544
84.89000,35.37077,0.03438
84.99000,35.41202,0.03605
85.09000,35.45285,0.03246
85.19000,35.49473,0.03269
85.29000,35.53723,0.03670
85.39000,35.57931,0.03652
85.49000,35.62119,0.03263
85.59000,35.66223,0.03149
85.69000,35.70411,0.03644
85.79000,35.74640,0.03333
85.89000,35.78806,0.03707
85.99000,35.82952,0.03308
86.09000,35.87077,0.03397
86.19000,35.91244,0.03646
86.29000,35.95473,0.03392
86.39000,35.99598,0.03675
86.49000,36.03744,0.03521
86.59000,36.07869,0.02918
86.69000,36.12077,0.03289
86.79000,36.16264,0.03532
86.89000,36.20410,0.03181
86.99000,36.24535,0.03722
87.09000,36.28619,0.03245
87.19000,36.32806,0.03321
87.29000,36.37056,0.03025
87.39000,36.41285,0.03303
87.49000,36.45431,0.03511
87.59000,36.49556,0.03166
87.69000,36.53764,0.03774
87.79000,36.57952,0.03358
87.89000,36.62160,0.03586
87.99000,36.66306,0.03446
88.09000,36.70410,0.02934
88.19000,36.74577,0.03109
88.29000,36.78806,0.03771
88.39000,36.82952,0.03153
88.49000,36.87077,0.03186
88.59000,36.91160,0.03347
88.69000,36.95369,0.03499
88.79000,36.99598,0.03351
88.89000,37.03723,0.03856
88.99000,37.07848,0.03338
89.09000,37.11973,0.03107
89.19000,37.16202,0.03421
89.29000,37.20389,0.03577
89.39000,37.24577,0.03295
89.49000,37.28765,0.03335
89.53000,37.30431,0.03155
