Time,Extension,Load
14.20000,5.91666,2.82666
14.30000,5.95832,2.83939
14.40000,5.99999,2.86481
14.50000,6.04145,2.87954
14.60000,6.08249,2.89214
14.70000,6.12457,2.91235
14.80000,6.16645,2.93062
14.90000,6.20832,2.94396
15.00000,6.24874,2.96020
15.10000,6.29041,2.97846
15.20000,6.33311,2.99923
15.30000,6.37582,3.01631
15.40000,6.41749,3.03468
15.50000,6.45874,3.04696
15.60000,6.49999,3.06424
15.70000,6.54186,3.08186
15.80000,6.58436,3.09723
15.90000,6.62603,3.11952
16.00000,6.66728,3.13589
16.10000,6.70811,3.14553
16.20000,6.74978,3.16447
16.30000,6.79166,3.18212
16.40000,6.83332,3.20290
16.50000,6.87478,3.21600
16.60000,6.91603,3.23094
16.70000,6.95770,3.25256
16.80000,6.99978,3.26912
16.90000,7.04166,3.28378
17.00000,7.08270,3.30367
17.10000,7.12374,3.31370
17.20000,7.16645,3.33399
17.30000,7.20895,3.35037
17.40000,7.25082,3.36998
17.50000,7.29228,3.38141
17.60000,7.33332,3.39449
17.70000,7.37520,3.41624
17.80000,7.41707,3.43273
17.90000,7.45915,3.45165
18.00000,7.50040,3.46715
18.10000,7.54145,3.47698
18.20000,7.58290,3.50127
18.30000,7.62520,3.51627
18.40000,7.66686,3.53544
18.50000,7.70790,3.54710
18.60000,7.74936,3.56266
18.70000,7.79124,3.58328
18.80000,7.83311,3.59537
18.90000,7.87499,3.61403
19.00000,7.91624,3.62591
19.10000,7.95749,3.64397
19.20000,7.99978,3.66111
19.30000,8.04207,3.68245
19.40000,8.08394,3.69830
19.50000,8.12519,3.71382
19.60000,8.16624,3.72754
19.70000,8.20874,3.74374
19.80000,8.25082,3.76388
19.90000,8.29269,3.78134
20.00000,8.33394,3.79474
20.10000,8.37478,3.81294
20.20000,8.41665,3.82568
20.30000,8.45874,3.84601
20.40000,8.49999,3.86153
20.50000,8.54123,3.87799
20.60000,8.58269,3.88823
20.70000,8.62436,3.91222
20.80000,8.66644,3.92945
20.90000,8.70811,3.94400
21.00000,8.74957,3.96027
21.10000,8.79061,3.97229
21.20000,8.83332,3.99859
21.30000,8.87540,4.01141
21.40000,8.91728,4.02964
21.50000,8.95853,4.04121
21.60000,8.99978,4.05638
21.70000,9.04207,4.07898
21.80000,9.08415,4.09279
21.90000,9.12603,4.11183
22.00000,9.16707,4.12708
22.10000,9.20790,4.14046
22.20000,9.24978,4.15778
22.30000,9.29186,4.17521
22.40000,9.33353,4.19555
22.50000,9.37436,4.20685
22.60000,9.41582,4.22288
22.70000,9.45769,4.24058
22.80000,9.49998,4.26060
22.90000,9.54186,4.27750
23.00000,9.58332,4.29197
23.10000,9.62457,4.30592
23.20000,9.66644,4.32459
23.30000,9.70894,4.34094
23.40000,9.75061,4.36296
23.50000,9.79165,4.37630
23.60000,9.83311,4.39018
23.70000,9.87498,4.40682
23.80000,9.91748,4.42395
23.90000,9.95915,4.44460
24.00000,10.00061,4.45933
24.10000,10.04165,4.47184
24.20000,10.08311,4.49002
24.30000,10.12519,4.51167
24.40000,10.16665,4.52924
24.50000,10.20790,4.54615
24.60000,10.24936,4.55444
24.70000,10.29102,4.57581
24.80000,10.33332,4.59258
24.90000,10.37457,4.60984
25.00000,10.41602,4.62630
25.10000,10.45769,4.63872
25.20000,10.50040,4.65816
25.30000,10.54269,4.67990
25.40000,10.58394,4.69327
25.50000,10.62498,4.70852
25.60000,10.66665,4.72449
25.70000,10.70832,4.74493
25.80000,10.75102,4.76394
25.90000,10.79248,4.77911
26.00000,10.83394,4.79273
26.10000,10.87477,4.80906
26.20000,10.91665,4.82886
26.30000,10.95831,4.84717
26.40000,10.99998,4.86516
26.50000,11.04102,4.88188
26.60000,11.08227,4.89364
26.70000,11.12415,4.91218
26.80000,11.16602,4.93317
26.90000,11.20852,4.95126
27.00000,11.24998,4.96695
27.10000,11.29123,4.97944
27.20000,11.33352,5.00223
27.30000,11.37581,5.01745
27.40000,11.41706,5.03475
27.50000,11.45852,5.05171
27.60000,11.49998,5.06668
27.70000,11.54186,5.08476
27.80000,11.58436,5.10426
27.90000,11.62602,5.12081
28.00000,11.66727,5.13558
28.10000,11.70810,5.15353
28.20000,11.74998,5.17214
28.30000,11.79206,5.19225
28.40000,11.83373,5.20935
28.50000,11.87436,5.22371
28.60000,11.91581,5.23829
28.70000,11.95769,5.25832
28.80000,11.99935,5.27511
28.90000,12.04144,5.29301
29.00000,12.08269,5.31192
29.10000,12.12435,5.32458
29.20000,12.16665,5.34401
29.30000,12.20873,5.36280
29.40000,12.25060,5.38210
29.50000,12.29185,5.39713
29.60000,12.33310,5.41078
29.70000,12.37498,5.43071
29.80000,12.41748,5.45090
29.90000,12.45915,5.46577
30.00000,12.50040,5.48486
30.10000,12.54165,5.49995
30.20000,12.58290,5.51518
30.30000,12.62519,5.53543
30.40000,12.66665,5.55262
30.50000,12.70810,5.56844
30.60000,12.74894,5.58716
30.70000,12.79081,5.60540
30.80000,12.83310,5.62125
30.90000,12.87498,5.64399
31.00000,12.91644,5.66022
31.10000,12.95790,5.67517
31.20000,12.99977,5.69382
31.30000,13.04206,5.71222
31.40000,13.08373,5.73167
31.50000,13.12519,5.74952
31.60000,13.16602,5.76051
31.70000,13.20852,5.78401
31.80000,13.25060,5.79508
31.90000,13.29289,5.82052
32.00000,13.33373,5.83425
32.10000,13.37456,5.85281
32.20000,13.41644,5.87088
32.30000,13.45873,5.88855
32.40000,13.49998,5.90696
32.50000,13.54144,5.92408
32.60000,13.58289,5.94116
32.70000,13.62435,5.95749
32.80000,13.66644,5.97715
32.90000,13.70831,5.99832
33.00000,13.74935,6.01498
33.10000,13.79081,6.02914
33.20000,13.83289,6.05199
33.30000,13.87560,6.07218
33.40000,13.91727,6.08799
33.50000,13.95852,6.10501
33.60000,13.99956,6.12355
33.70000,14.04206,6.13964
33.80000,14.08435,6.16240
33.90000,14.12581,6.17685
34.00000,14.16727,6.19669
34.10000,14.20810,6.21076
34.20000,14.24977,6.22876
34.30000,14.29206,6.25084
34.40000,14.33331,6.26780
34.50000,14.37456,6.28528
34.60000,14.41581,6.30043
34.70000,14.45768,6.31958
34.80000,14.49977,6.34037
34.90000,14.54185,6.35892
35.00000,14.58289,6.37241
35.10000,14.62414,6.38937
35.20000,14.66664,6.40909
35.30000,14.70852,6.43145
35.40000,14.75018,6.44465
35.50000,14.79143,6.46077
35.60000,14.83310,6.48544
35.70000,14.87518,6.50503
35.80000,14.91768,6.52245
35.90000,14.95935,6.53791
36.00000,15.00060,6.55292
36.10000,15.04143,6.57599
36.20000,15.08310,6.59229
36.30000,15.12539,6.61273
36.40000,15.16685,6.62885
36.50000,15.20810,6.64739
36.60000,15.24935,6.66371
36.70000,15.29102,6.68248
36.80000,15.33310,6.70427
36.90000,15.37497,6.72355
37.00000,15.41622,6.74132
37.10000,15.45747,6.75367
37.20000,15.49977,6.77278
37.30000,15.54206,6.79848
37.40000,15.58372,6.81564
37.50000,15.62456,6.83158
37.60000,15.66643,6.85060
37.70000,15.70851,6.87105
37.80000,15.75122,6.88791
37.90000,15.79268,6.90963
38.00000,15.83414,6.92711
38.10000,15.87476,6.94250
38.20000,15.91685,6.96232
38.30000,15.95851,6.98022
38.40000,16.00018,7.00516
38.50000,16.04122,7.01848
38.60000,16.08268,7.03840
38.70000,16.12435,7.05655
38.80000,16.16622,7.07335
38.90000,16.20831,7.09780
39.00000,16.24955,7.11534
39.10000,16.29080,7.12819
39.20000,16.33310,7.15143
39.30000,16.37539,7.17031
39.40000,16.41726,7.18798
39.50000,16.45872,7.21159
39.60000,16.49955,7.22331
39.70000,16.54164,7.24642
39.80000,16.58435,7.26885
39.90000,16.62580,7.28698
40.00000,16.66726,7.30440
40.10000,16.70831,7.32049
40.20000,16.74997,7.34353
40.30000,16.79205,7.36155
40.40000,16.83351,7.38153
40.50000,16.87476,7.40278
40.60000,16.91601,7.41907
40.70000,16.95789,7.44095
40.80000,16.99976,7.46131
40.90000,17.04164,7.47833
41.00000,17.08289,7.49884
41.10000,17.12414,7.51333
41.20000,17.16601,7.53516
41.30000,17.20872,7.56059
41.40000,17.25060,7.58029
41.50000,17.29205,7.59827
41.60000,17.33310,7.61563
41.70000,17.37518,7.63102
41.80000,17.41768,7.65514
41.90000,17.45914,7.67987
42.00000,17.50059,7.69836
42.10000,17.54143,7.70917
42.20000,17.58289,7.73370
42.30000,17.62518,7.75743
42.40000,17.66705,7.77937
42.50000,17.70809,7.79209
42.60000,17.74955,7.81037
42.70000,17.79122,7.83533
42.80000,17.83330,7.85311
42.90000,17.87476,7.87443
43.00000,17.91601,7.89311
43.10000,17.95747,7.91256
43.20000,17.99955,7.93223
43.30000,18.04247,7.95827
43.40000,18.08393,7.97574
43.50000,18.12518,7.99256
43.60000,18.16643,8.00973
43.70000,18.20851,8.03378
43.80000,18.25059,8.05039
43.90000,18.29268,8.07485
44.00000,18.33372,8.09116
44.10000,18.37455,8.11050
44.20000,18.41643,8.13005
44.30000,18.45851,8.15191
44.40000,18.49997,8.17043
44.50000,18.54122,8.18945
44.60000,18.58268,8.20921
44.70000,18.62455,8.23031
44.80000,18.66643,8.25106
44.90000,18.70830,8.26798
45.00000,18.74955,8.28631
45.10000,18.79101,8.30751
45.20000,18.83268,8.32399
45.30000,18.87497,8.34677
45.40000,18.91726,8.37018
45.50000,18.95872,8.38757
45.60000,19.00018,8.40120
45.70000,19.04205,8.41913
45.80000,19.08434,8.44346
45.90000,19.12622,8.45838
46.00000,19.16726,8.47671
46.10000,19.20809,8.49283
46.20000,19.24976,8.51711
46.30000,19.29205,8.53490
46.40000,19.33351,8.55408
46.50000,19.37476,8.57321
46.60000,19.41622,8.59052
46.70000,19.45747,8.60955
46.80000,19.50018,8.63316
46.90000,19.54143,8.64685
47.00000,19.58226,8.66731
47.10000,19.62372,8.68148
47.20000,19.66622,8.70424
47.30000,19.70913,8.72826
47.40000,19.75059,8.74610
47.50000,19.79205,8.76315
47.60000,19.83330,8.77862
47.70000,19.87517,8.79917
47.80000,19.91726,8.81667
47.90000,19.95913,8.83885
48.00000,20.00038,8.85439
48.10000,20.04122,8.87111
48.20000,20.08330,8.89659
48.30000,20.12517,8.91529
48.40000,20.16663,8.93738
48.50000,20.20788,8.95641
48.60000,20.24955,8.97371
48.70000,20.29121,8.99742
48.80000,20.33288,9.01832
48.90000,20.37476,9.03737
49.00000,20.41622,9.05935
49.10000,20.45767,9.07578
49.20000,20.49955,9.09680
49.30000,20.54163,9.11721
49.40000,20.58351,9.14062
49.50000,20.62517,9.16519
49.60000,20.66663,9.18263
49.70000,20.70830,9.20156
49.80000,20.75101,9.22485
49.90000,20.79267,9.24564
50.00000,20.83371,9.26878
50.10000,20.87455,9.28459
50.20000,20.91642,9.30656
50.30000,20.95851,9.33566
50.40000,21.00017,9.35553
50.50000,21.04121,9.37328
50.60000,21.08267,9.38928
50.70000,21.12413,9.41648
50.80000,21.16642,9.43515
50.90000,21.20830,9.46233
51.00000,21.24955,9.47637
51.10000,21.29038,9.49253
51.20000,21.33309,9.51616
51.30000,21.37559,9.54100
51.40000,21.41767,9.55999
51.50000,21.45871,9.58123
51.60000,21.49996,9.59075
51.70000,21.54163,9.61623
51.80000,21.58413,9.63647
51.90000,21.62580,9.65918
52.00000,21.66726,9.68072
52.10000,21.70788,9.69505
52.20000,21.74996,9.71587
52.30000,21.79184,9.74259
52.40000,21.83351,9.76223
52.50000,21.87475,9.77822
52.60000,21.91580,9.79351
52.70000,21.95788,9.82061
52.80000,21.99996,9.84328
52.90000,22.04163,9.86225
53.00000,22.08288,9.87852
53.10000,22.12413,9.89289
53.20000,22.16600,9.91657
53.30000,22.20892,9.93914
53.40000,22.25038,9.95882
53.50000,22.29163,9.97547
53.60000,22.33288,9.99231
53.70000,22.37496,10.01081
53.80000,22.41767,10.03593
53.90000,22.45892,10.05364
54.00000,22.49996,10.07132
54.10000,22.54142,10.09006
54.20000,22.58329,10.11491
54.30000,22.62559,10.13864
54.40000,22.66704,10.15923
54.50000,22.70809,10.17764
54.60000,22.74934,10.18913
54.70000,22.79121,10.21177
54.80000,22.83309,10.23809
54.90000,22.87496,10.25824
55.00000,22.91600,10.27570
55.10000,22.95767,10.29118
55.20000,22.99975,10.31880
55.30000,23.04225,10.34315
55.40000,23.08371,10.36278
55.50000,23.12496,10.37911
55.60000,23.16621,10.39620
55.70000,23.20767,10.41987
55.80000,23.25017,10.44425
55.90000,23.29288,10.46499
56.00000,23.33392,10.48527
56.10000,23.37496,10.50099
56.20000,23.41684,10.52374
56.30000,23.45892,10.54892
56.40000,23.50017,10.56919
56.50000,23.54121,10.58898
56.60000,23.58267,10.60688
56.70000,23.62454,10.63190
56.80000,23.66663,10.65329
56.90000,23.70829,10.67325
57.00000,23.74954,10.69211
57.10000,23.79079,10.70913
57.20000,23.83308,10.73510
57.30000,23.87558,10.75601
57.40000,23.91704,10.77747
57.50000,23.95871,10.79741
57.60000,23.99954,10.81204
57.70000,24.04184,10.84174
57.80000,24.08350,10.85810
57.90000,24.12579,10.88103
58.00000,24.16704,10.90309
58.10000,24.20829,10.92637
58.20000,24.25017,10.94875
58.30000,24.29204,10.97257
58.40000,24.33350,10.99458
58.50000,24.37475,11.01421
58.60000,24.41600,11.02826
58.70000,24.45788,11.05265
58.80000,24.49996,11.07737
58.90000,24.54163,11.09619
59.00000,24.58288,11.11717
59.10000,24.62413,11.13493
59.20000,24.66621,11.15949
59.30000,24.70892,11.18176
59.40000,24.75058,11.20696
59.50000,24.79183,11.22395
59.60000,24.83308,11.24187
59.70000,24.87517,11.26546
59.80000,24.91725,11.28588
59.90000,24.95933,11.30745
60.00000,25.00017,11.32511
60.10000,25.04142,11.34093
60.20000,25.05225,11.27841
60.30000,25.05225,11.16505
60.40000,25.05183,11.06661
60.50000,25.05142,10.98874
60.60000,25.05058,10.90414
60.70000,25.05017,10.83073
60.80000,25.04954,10.76768
60.90000,25.04808,10.70532
61.00000,25.04662,10.64551
61.10000,25.04579,10.60566
61.20000,25.04496,10.54400
61.30000,25.04454,10.50398
61.40000,25.04412,10.46078
61.50000,25.04392,10.41719
61.60000,25.04371,10.38822
61.70000,25.04350,10.35030
61.80000,25.04350,10.32057
61.90000,25.04350,10.28673
62.00000,25.04350,10.25482
62.10000,25.04350,10.22406
62.20000,25.04329,10.19512
62.30000,25.04329,10.17080
62.40000,25.04329,10.14078
62.50000,25.04329,10.11402
62.60000,25.04329,10.08500
62.70000,25.04329,10.06601
62.80000,25.04329,10.04082
62.90000,25.04329,10.01511
63.00000,25.04329,9.99737
63.10000,25.04329,9.97386
63.20000,25.04329,9.97804
63.30000,25.04329,9.79946
63.40000,25.04329,9.83981
63.50000,25.04329,9.93982
63.60000,25.04329,9.78856
63.70000,25.04329,9.89600
63.80000,25.04329,9.61501
63.90000,25.04329,9.63339
64.00000,25.04329,9.73439
64.10000,25.04329,9.67576
64.20000,25.04329,9.65536
64.30000,25.04329,9.60652
64.40000,25.04329,9.61661
64.50000,25.04329,9.75449
64.60000,25.04329,9.74585
64.70000,25.04329,9.88307
64.80000,25.04329,10.02715
64.90000,25.04329,10.35673
65.00000,25.04329,10.77805
65.10000,25.04329,11.75402
65.20000,25.04329,12.65309
65.30000,25.04329,13.35470
65.40000,25.04329,13.74215
65.50000,25.04329,13.78806
65.60000,25.04329,13.84444
65.70000,25.04329,14.20312
65.80000,25.04329,14.04901
65.90000,25.04329,13.92776
66.00000,25.04329,13.26725
66.10000,25.04329,13.20438
66.16600,25.04329,12.18826
66.20400,25.04329,11.16534
66.28200,25.04329,10.15335
66.38200,25.04329,9.66182
66.48200,25.04329,9.86702
66.58200,25.04329,9.37269
66.68200,25.04329,9.85448
66.78200,25.04329,9.30795
66.88200,25.04329,9.50828
66.98200,25.04329,9.42515
67.08200,25.04329,9.41229
67.18200,25.04329,9.40194
67.28200,25.04329,9.39120
67.38200,25.04329,9.38011
67.48200,25.04329,9.36707
67.58200,25.04329,9.35520
67.68200,25.04329,9.34370
67.78200,25.04329,9.33427
67.88200,25.04329,9.32374
67.98200,25.04329,9.31278
68.08200,25.04329,9.28804
68.18200,25.04329,9.22617
68.28200,25.04329,9.23882
68.38200,25.04329,9.21966
68.48200,25.04329,9.11611
68.58200,25.04329,8.89624
68.68200,25.04329,9.28297
68.78200,25.04329,9.51079
68.88200,25.04329,9.10819
68.98200,25.04329,9.06413
69.08200,25.04329,8.93462
69.18200,25.04329,9.11902
69.28200,25.04329,9.38553
69.38200,25.04329,9.71017
69.48200,25.04329,9.37694
69.58200,25.04329,8.90561
69.68200,25.04329,8.83862
69.78200,25.04329,8.75235
69.88200,25.04329,8.53265
69.98200,25.04329,8.18481
70.08200,25.04329,8.34546
70.18200,25.04329,8.34931
70.28200,25.04329,8.02955
70.38200,25.04329,8.19071
70.48200,25.04329,8.30430
70.58200,25.04329,8.34003
70.68200,25.04329,8.69878
70.78200,25.04329,8.30753
70.88200,25.04329,7.95375
70.98200,25.04329,7.73475
71.08200,25.04329,7.62891
71.18200,25.04329,7.20395
71.28200,25.04329,6.84525
71.38200,25.04329,6.97760
71.48200,25.04329,7.59048
71.52400,25.04329,8.61281
71.62400,25.04329,9.01746
71.72400,25.04329,9.35958
71.82400,25.04329,9.19571
71.86800,25.04329,8.14881
71.90000,25.04329,7.10374
71.95200,25.04329,8.15351
71.97800,25.04329,9.17777
72.07800,25.04329,8.94824
72.17800,25.04329,8.95401
72.27800,25.04329,8.94872
72.37800,25.04329,8.93950
72.47800,25.04329,8.93590
72.57800,25.04329,8.93201
72.67800,25.04329,8.92059
72.77800,25.04329,8.91307
72.87800,25.04329,8.90996
72.97800,25.04329,8.90187
73.07800,25.04329,8.89591
73.17800,25.04329,8.88848
73.27800,25.04329,8.88631
73.37800,25.04329,8.87955
73.47800,25.04329,8.87380
73.57800,25.04329,8.86821
73.67800,25.04329,8.86060
73.77800,25.04329,8.85403
73.87800,25.04329,8.84883
73.97800,25.04329,8.84258
74.07800,25.04329,8.83541
74.17800,25.04329,8.83237
74.27800,25.04412,8.82364
74.37800,25.07412,8.88990
74.47800,25.12746,9.04427
74.57800,25.17517,9.17915
74.67800,25.22017,9.29595
74.77800,25.26329,9.40231
74.87800,25.30704,9.51580
74.97800,25.34996,9.61941
75.07800,25.39204,9.72055
75.17800,25.43350,9.81841
75.27800,25.47496,9.91768
75.37800,25.51704,10.01663
75.47800,25.55871,10.11517
75.57800,25.59996,10.20529
75.67800,25.64121,10.29923
75.77800,25.68246,10.38601
75.87800,25.72496,10.47883
75.97800,25.76662,10.57198
76.07800,25.80829,10.65678
76.17800,25.84954,10.73695
76.27800,25.89058,10.82073
76.37800,25.93308,10.90427
76.47800,25.97516,10.98077
76.57800,26.01704,11.05459
76.67800,26.05829,11.12045
76.77800,26.09975,11.17259
76.87800,26.14183,11.23130
76.97800,26.18412,11.24509
77.07800,26.22579,11.32424
77.17800,26.26704,11.39961
77.27800,26.30871,11.47534
77.37800,26.35079,11.54720
77.47800,26.39183,11.60949
77.57800,26.43350,11.67279
77.67800,26.47475,11.73685
77.77800,26.51641,11.79600
77.87800,26.55870,11.85784
77.97800,26.60037,11.91802
78.07800,26.64141,11.97235
78.17800,26.68266,12.02174
78.27800,26.72412,12.07129
78.37800,26.76621,12.12481
78.47800,26.80891,12.17529
78.57800,26.85016,12.21867
78.67800,26.89141,12.26087
78.77800,26.93287,12.30960
78.87800,26.97516,12.34821
78.97800,27.01725,12.38835
79.07800,27.05912,12.42059
79.17800,27.10058,12.45754
79.27800,27.14162,12.48504
79.37800,27.18370,12.52175
79.47800,27.22579,12.55543
79.57800,27.26704,12.57405
79.67800,27.30766,12.59991
79.77800,27.34912,12.61665
79.87800,27.39162,12.63632
79.97800,27.43370,12.66026
80.07800,27.47495,12.67462
80.17800,27.51641,12.68886
80.27800,27.55766,12.69872
80.37800,27.59975,12.71670
80.47800,27.64204,12.73698
80.57800,27.68349,12.74999
80.67800,27.72474,12.76454
80.77800,27.76620,12.78026
80.87800,27.80849,12.79572
80.97800,27.85058,12.81543
81.07800,27.89266,12.83240
81.17800,27.93350,12.84798
81.27800,27.97537,12.85898
81.37800,28.01725,12.87842
81.47800,28.05870,12.89868
81.57800,28.09975,12.91311
81.67800,28.14120,12.92786
81.77800,28.18287,12.94524
81.87800,28.22516,12.96785
81.97800,28.26704,12.98572
82.07800,28.30849,12.99651
82.17800,28.34954,13.01196
82.27800,28.39079,13.03079
82.37800,28.43287,13.04874
82.47800,28.47537,13.07207
82.57800,28.51704,13.08514
82.67800,28.55829,13.10101
82.77800,28.59995,13.11682
82.87800,28.64204,13.13751
82.97800,28.68391,13.15750
83.07800,28.72579,13.17409
83.17800,28.76703,13.19274
83.27800,28.80870,13.21267
83.37800,28.85037,13.22833
83.47800,28.89245,13.25166
83.57800,28.93349,13.26677
83.67800,28.97433,13.28180
83.77800,29.01599,13.29002
83.87800,29.05808,13.30853
83.97800,29.10016,13.32446
84.07800,29.14183,13.34071
84.17800,29.18287,13.34817
84.27800,29.22474,13.36502
84.37800,29.26641,13.37762
84.47800,29.30891,13.39521
84.57800,29.35037,13.40243
84.67800,29.39162,13.42075
84.77800,29.43287,13.43171
84.87800,29.47495,13.44913
84.97800,29.51745,13.46793
85.07800,29.55891,13.47839
85.17800,29.60016,13.49638
85.27800,29.64183,13.51317
85.37800,29.68370,13.53071
85.47800,29.72578,13.54901
85.57800,29.76662,13.56043
85.67800,29.80808,13.57900
85.77800,29.84953,13.59775
85.87800,29.89182,13.61404
85.97800,29.93370,13.63247
86.07800,29.97516,13.65107
86.17800,30.01578,13.66334
86.27800,30.05745,13.68313
86.37800,30.09953,13.70316
86.47800,30.14203,13.72967
86.57800,30.18391,13.74614
86.67800,30.22495,13.76341
86.77800,30.26620,13.78304
86.87800,30.30849,13.80172
86.97800,30.35078,13.82211
87.07800,30.39245,13.84126
87.17800,30.43370,13.86431
87.27800,30.47537,13.88387
87.37800,30.51724,13.90543
87.47800,30.55891,13.92270
87.57800,30.60037,13.94299
87.67800,30.64141,13.95599
87.77800,30.68287,13.97803
87.87800,30.72516,13.99675
87.97800,30.76682,14.01781
88.07800,30.80807,14.03224
88.17800,30.84932,14.04739
88.27800,30.89078,14.05940
88.37800,30.93287,14.08140
88.47800,30.97474,14.09304
88.57800,31.01682,14.10589
88.67800,31.05828,14.12560
88.77800,31.09974,14.14190
88.87800,31.14245,14.15798
88.97800,31.18453,14.17118
89.07800,31.22599,14.18770
89.17800,31.26682,14.20046
89.27800,31.30849,14.21562
89.37800,31.35057,14.23276
89.47800,31.39224,14.24836
89.57800,31.43349,14.26380
89.67800,31.47453,14.27465
89.77800,31.51640,14.28860
89.87800,31.55807,14.30316
89.97800,31.60015,14.31900
90.07800,31.64140,14.32877
90.17800,31.68244,14.34293
90.27800,31.72348,14.34779
90.37800,31.76619,14.36413
90.47800,31.80869,14.37771
90.57800,31.85078,14.39159
90.67800,31.89161,14.40043
90.77800,31.93328,14.40920
90.87800,31.97515,14.42032
90.97800,32.01744,14.43223
91.07800,32.05911,14.43772
91.17800,32.10057,14.45052
91.27800,32.14182,14.45907
91.37800,32.18390,14.46830
91.47800,32.22557,14.48508
91.57800,32.26682,14.49403
91.67800,32.30807,14.49963
91.77800,32.34953,14.51134
91.87800,32.39161,14.52290
91.97800,32.43328,14.53829
92.07800,32.47473,14.54768
92.17800,32.51619,14.56466
92.27800,32.55682,14.57008
92.37800,32.59911,14.58419
