Time,Extension,Load
6.30000,2.62500,0.18223
6.40000,2.66708,0.20253
6.50000,2.70812,0.21680
6.60000,2.74958,0.23027
6.70000,2.79062,0.25206
6.80000,2.83312,0.26729
6.90000,2.87479,0.28600
7.00000,2.91645,0.30486
7.10000,2.95770,0.31859
7.20000,3.00041,0.34144
7.30000,3.04249,0.35956
7.40000,3.08416,0.37532
7.50000,3.12583,0.39048
7.60000,3.16687,0.40962
7.70000,3.20874,0.42311
7.80000,3.25041,0.44563
7.90000,3.29291,0.46056
8.00000,3.33395,0.48224
8.10000,3.37479,0.48935
8.20000,3.41624,0.51239
8.30000,3.45833,0.52913
8.40000,3.49999,0.54703
8.50000,3.54104,0.56541
8.60000,3.58249,0.57538
8.70000,3.62395,0.59776
8.80000,3.66624,0.61337
8.90000,3.70854,0.63116
9.00000,3.74999,0.64457
9.10000,3.79104,0.66194
9.20000,3.83312,0.68035
9.30000,3.87541,0.70060
9.40000,3.91749,0.71674
9.50000,3.95895,0.72929
9.60000,3.99999,0.74216
9.70000,4.04166,0.76130
9.80000,4.08395,0.77719
9.90000,4.12603,0.79091
10.00000,4.16708,0.80708
10.10000,4.20833,0.81980
10.20000,4.24999,0.83598
10.30000,4.29187,0.85038
10.40000,4.33374,0.86695
10.50000,4.37478,0.87949
10.60000,4.41583,0.89262
10.70000,4.45749,0.90978
10.80000,4.49958,0.92812
10.90000,4.54145,0.94211
11.00000,4.58291,0.95880
11.10000,4.62437,0.96982
11.20000,4.66666,0.98821
11.30000,4.70895,1.00343
11.40000,4.75082,1.01770
11.50000,4.79208,1.02933
11.60000,4.83291,1.04264
11.70000,4.87520,1.06307
11.80000,4.91728,1.06887
11.90000,4.95937,1.08395
12.00000,5.00062,1.09980
12.10000,5.04145,1.11010
12.20000,5.08291,1.12881
12.30000,5.12520,1.13999
12.40000,5.16687,1.15449
12.50000,5.20791,1.16874
12.60000,5.24916,1.17446
12.70000,5.29103,1.19017
12.80000,5.33312,1.20506
12.90000,5.37457,1.22065
13.00000,5.41645,1.23193
13.10000,5.45749,1.24290
13.20000,5.49957,1.25527
13.30000,5.54187,1.26797
13.40000,5.58395,1.28300
13.50000,5.62562,1.29532
13.60000,5.66666,1.30755
13.70000,5.70874,1.32196
13.80000,5.75062,1.32923
13.90000,5.79249,1.34678
14.00000,5.83374,1.35549
14.10000,5.87457,1.36659
14.20000,5.91645,1.38022
14.30000,5.95853,1.39309
14.40000,5.99999,1.40588
14.50000,6.04124,1.41638
14.60000,6.08270,1.42185
14.70000,6.12416,1.43868
14.80000,6.16645,1.44994
14.90000,6.20832,1.46410
15.00000,6.24916,1.47302
15.10000,6.29082,1.48481
15.20000,6.33311,1.50024
15.30000,6.37541,1.51358
15.40000,6.41666,1.52293
15.50000,6.45832,1.53209
15.60000,6.49999,1.54146
15.70000,6.54207,1.55549
15.80000,6.58457,1.56786
15.90000,6.62603,1.57857
16.00000,6.66770,1.58599
16.10000,6.70811,1.59521
16.20000,6.74978,1.60889
16.30000,6.79186,1.62296
16.40000,6.83353,1.62835
16.50000,6.87457,1.63901
16.60000,6.91603,1.64960
16.70000,6.95770,1.66331
16.80000,6.99957,1.67299
16.90000,7.04166,1.68448
17.00000,7.08290,1.69354
17.10000,7.12415,1.70104
17.20000,7.16645,1.70974
17.30000,7.20874,1.72102
17.40000,7.25082,1.72773
17.50000,7.29186,1.73934
17.60000,7.33311,1.74513
17.70000,7.37520,1.75624
17.80000,7.41728,1.76373
17.90000,7.45895,1.77563
18.00000,7.50040,1.78357
18.10000,7.54145,1.78520
18.20000,7.58290,1.79687
18.30000,7.62520,1.80638
18.40000,7.66686,1.81184
18.50000,7.70811,1.82000
18.60000,7.74936,1.82684
18.70000,7.79082,1.83528
18.80000,7.83311,1.84335
18.90000,7.87519,1.85100
19.00000,7.91665,1.86082
19.10000,7.95790,1.86155
19.20000,7.99978,1.87141
19.30000,8.04228,1.87899
19.40000,8.08394,1.87740
19.50000,8.12499,1.88488
19.60000,8.16665,1.88860
19.70000,8.20874,1.89753
19.80000,8.25082,1.89832
19.90000,8.29290,1.90045
20.00000,8.33394,1.89574
20.10000,8.37436,1.88699
20.20000,8.41665,1.88867
20.30000,8.45853,1.88357
20.40000,8.49999,1.86203
20.50000,8.54103,1.84175
20.60000,8.58248,1.83093
20.70000,8.62436,1.82902
20.80000,8.66624,1.81743
20.90000,8.70790,1.80706
21.00000,8.74936,1.80444
21.10000,8.79103,1.79095
21.20000,8.83353,1.78762
21.30000,8.87561,1.77957
21.40000,8.91748,1.77001
21.50000,8.95832,1.75881
21.60000,8.99998,1.74458
21.70000,9.04165,1.73492
21.80000,9.08457,1.70473
21.90000,9.12582,1.68614
22.00000,9.16707,1.67786
22.10000,9.20811,1.66361
22.20000,9.24998,1.65757
22.30000,9.29207,1.64791
22.40000,9.33332,1.64109
22.50000,9.37457,1.62722
22.60000,9.41603,1.61644
22.70000,9.45769,1.61076
22.80000,9.49978,1.59681
22.90000,9.54144,1.58733
23.00000,9.58269,1.57712
23.10000,9.62436,1.56630
23.20000,9.66665,1.56487
23.30000,9.70915,1.55504
23.40000,9.75061,1.54416
23.50000,9.79186,1.53539
23.60000,9.83311,1.52496
23.70000,9.87498,1.51392
23.80000,9.91728,1.49819
23.90000,9.95936,1.48706
24.00000,10.00040,1.46689
24.10000,10.04165,1.44974
24.20000,10.08311,1.43787
24.30000,10.12540,1.41524
24.40000,10.16686,1.38661
24.50000,10.20811,1.36862
24.60000,10.24894,1.34699
24.70000,10.29102,1.32987
24.80000,10.33311,1.31104
24.90000,10.37477,1.28792
25.00000,10.41602,1.26750
25.10000,10.45769,1.24379
25.20000,10.50019,1.22897
25.30000,10.54248,1.20021
25.40000,10.58415,1.16271
25.50000,10.62540,1.12280
25.60000,10.66665,1.09347
25.70000,10.70873,1.06983
25.80000,10.75082,1.03955
25.90000,10.79248,1.00126
26.00000,10.83394,0.97242
26.10000,10.87477,0.93100
26.20000,10.91644,0.90659
26.30000,10.95852,0.87556
26.40000,10.99977,0.84331
26.50000,11.04123,0.81293
26.60000,11.08269,0.75625
26.70000,11.12415,0.73784
26.80000,11.16644,0.71987
26.90000,11.20831,0.70671
27.00000,11.24977,0.68587
27.10000,11.29040,0.67002
27.20000,11.33269,0.65972
27.30000,11.37561,0.64322
27.40000,11.41748,0.62323
27.50000,11.45873,0.60287
27.60000,11.50040,0.58799
27.70000,11.54186,0.57503
27.80000,11.58436,0.55202
27.90000,11.62581,0.53718
28.00000,11.66748,0.51809
28.10000,11.70790,0.49659
28.20000,11.74998,0.48393
28.30000,11.79206,0.47109
28.40000,11.83352,0.44782
28.50000,11.87456,0.43161
28.60000,11.91581,0.41307
28.70000,11.95748,0.39153
28.80000,11.99977,0.37412
28.90000,12.04144,0.36193
29.00000,12.08290,0.34441
29.10000,12.12415,0.32437
29.20000,12.16644,0.31237
29.30000,12.20894,0.29059
29.40000,12.25060,0.26141
29.50000,12.29185,0.23532
29.60000,12.33310,0.21077
29.70000,12.37498,0.18839
29.80000,12.41748,0.15328
29.90000,12.45915,-0.02691
30.00000,12.50060,-0.02904
30.10000,12.54144,-0.03548
30.20000,12.58290,-0.03439
30.30000,12.62519,-0.03197
30.40000,12.66685,-0.03105
30.50000,12.70810,-0.03259
30.60000,12.74935,-0.03087
30.70000,12.79081,-0.03045
30.80000,12.83331,-0.03444
30.90000,12.87477,-0.03056
31.00000,12.91581,-0.03346
31.10000,12.95748,-0.03208
31.20000,12.99977,-0.02967
31.30000,13.04206,-0.03036
31.40000,13.08394,-0.03144
31.50000,13.12539,-0.03100
31.60000,13.16623,-0.03600
31.70000,13.20831,-0.03294
31.80000,13.25102,-0.03112
31.90000,13.29269,-0.03489
32.00000,13.33373,-0.03362
32.10000,13.37477,-0.03642
32.20000,13.41644,-0.03347
32.30000,13.45852,-0.03176
32.40000,13.50019,-0.03353
32.50000,13.54123,-0.03059
32.60000,13.58269,-0.03671
32.70000,13.62456,-0.02957
32.80000,13.66644,-0.03373
32.90000,13.70789,-0.03258
33.00000,13.74956,-0.03336
33.10000,13.79081,-0.03620
33.20000,13.83289,-0.03174
33.30000,13.87519,-0.02829
33.40000,13.91706,-0.03320
33.50000,13.95852,-0.03316
33.60000,13.99977,-0.03386
33.70000,14.04185,-0.03203
33.80000,14.08414,-0.03298
33.90000,14.12602,-0.03186
34.00000,14.16748,-0.03006
34.10000,14.20831,-0.03741
34.20000,14.24977,-0.03513
34.30000,14.29206,-0.03490
34.40000,14.33331,-0.03464
34.50000,14.37498,-0.03139
34.60000,14.41581,-0.03948
34.70000,14.45789,-0.03301
34.80000,14.49977,-0.03613
34.90000,14.54164,-0.03152
35.00000,14.58289,-0.02941
35.10000,14.62414,-0.03558
35.20000,14.66643,-0.03240
35.30000,14.70893,-0.03052
35.40000,14.75039,-0.02997
35.50000,14.79143,-0.03214
35.60000,14.83310,-0.03498
35.70000,14.87498,-0.03248
35.80000,14.91685,-0.03404
35.90000,14.95893,-0.03571
36.00000,15.00060,-0.03213
36.10000,15.04164,-0.03217
36.20000,15.08352,-0.03222
36.30000,15.12539,-0.03173
36.40000,15.16685,-0.03115
36.50000,15.20810,-0.03241
36.60000,15.24935,-0.03449
36.70000,15.29122,-0.03283
36.80000,15.33310,-0.03238
36.90000,15.37497,-0.03317
36.97800,15.40768,-0.02947
