Time,Extension,Load
8.50000,3.54145,-0.07341
8.60000,3.58249,-0.07200
8.70000,3.62395,-0.06904
8.80000,3.66604,-0.07022
8.90000,3.70833,-0.06753
9.00000,3.74937,-0.06898
9.10000,3.79041,-0.06722
9.20000,3.83291,-0.06728
9.30000,3.87541,-0.06554
9.40000,3.91749,-0.06595
9.50000,3.95916,-0.06458
9.60000,4.00020,-0.06611
9.70000,4.04208,-0.06182
9.80000,4.08395,-0.06292
9.90000,4.12624,-0.06324
10.00000,4.16728,-0.06062
10.10000,4.20833,-0.06473
10.20000,4.24978,-0.06176
10.30000,4.29187,-0.06090
10.40000,4.33395,-0.06439
10.50000,4.37478,-0.06304
10.60000,4.41603,-0.06180
10.70000,4.45791,-0.05896
10.80000,4.49978,-0.05808
10.90000,4.54124,-0.05800
11.00000,4.58270,-0.05971
11.10000,4.62437,-0.06047
11.20000,4.66624,-0.05564
11.30000,4.70874,-0.05303
11.40000,4.75062,-0.05434
11.50000,4.79249,-0.05339
11.60000,4.83312,-0.05545
11.70000,4.87541,-0.05135
11.80000,4.91728,-0.05250
11.90000,4.95937,-0.05413
12.00000,5.00062,-0.05224
12.10000,5.04145,-0.05848
12.20000,5.08291,-0.05366
12.30000,5.12520,-0.05375
12.40000,5.16687,-0.05209
12.50000,5.20791,-0.05377
12.60000,5.24916,-0.05620
12.70000,5.29103,-0.05266
12.80000,5.33312,-0.05154
12.90000,5.37457,-0.04818
13.00000,5.41645,-0.04673
13.10000,5.45728,-0.04984
13.20000,5.49999,-0.04811
13.30000,5.54207,-0.04338
13.40000,5.58395,-0.04392
13.50000,5.62541,-0.04460
13.60000,5.66645,-0.04544
13.70000,5.70853,-0.03926
13.80000,5.75062,-0.03595
13.90000,5.79249,-0.03808
14.00000,5.83395,-0.03259
14.10000,5.87457,-0.03972
14.20000,5.91645,-0.03722
14.30000,5.95853,-0.03389
14.40000,6.00020,-0.03133
14.50000,6.04124,-0.02625
14.60000,6.08249,-0.02850
14.70000,6.12395,-0.02664
14.80000,6.16645,-0.02545
14.90000,6.20832,-0.02288
15.00000,6.24978,-0.01839
15.10000,6.29103,-0.02157
15.20000,6.33311,-0.01498
15.30000,6.37520,-0.00968
15.40000,6.41728,-0.01098
15.50000,6.45853,-0.00816
15.60000,6.49999,-0.00955
15.70000,6.54186,-0.00418
15.80000,6.58457,0.00034
15.90000,6.62582,0.00195
16.00000,6.66749,0.00691
16.10000,6.70811,0.00404
16.20000,6.74978,0.00804
16.30000,6.79186,0.01121
16.40000,6.83353,0.01493
16.50000,6.87457,0.01901
16.60000,6.91603,0.01505
16.70000,6.95749,0.02062
16.80000,6.99957,0.02005
16.90000,7.04145,0.01722
17.00000,7.08311,0.02251
17.10000,7.12415,0.02296
17.20000,7.16645,0.02571
17.30000,7.20874,0.02943
17.40000,7.25082,0.03153
17.50000,7.29207,0.02649
17.60000,7.33332,0.02392
17.70000,7.37499,0.02550
17.80000,7.41728,0.03410
17.90000,7.45915,0.03029
18.00000,7.50061,0.03461
18.10000,7.54145,0.02516
18.20000,7.58311,0.02989
18.30000,7.62520,0.02961
18.40000,7.66686,0.02895
18.50000,7.70811,0.02881
18.60000,7.74915,0.02633
18.70000,7.79103,0.02574
18.80000,7.83311,0.02538
18.90000,7.87540,0.01996
19.00000,7.91644,0.01382
19.10000,7.95790,0.00671
19.20000,7.99957,0.00958
19.30000,8.04228,0.00611
19.40000,8.08394,-0.00019
19.50000,8.12499,-0.00651
19.60000,8.16665,-0.01387
19.70000,8.20874,-0.01761
19.80000,8.25040,-0.02663
19.90000,8.29290,-0.02799
20.00000,8.33394,-0.03446
20.10000,8.37478,-0.04369
20.20000,8.41665,-0.04664
20.30000,8.45832,-0.04561
20.40000,8.49978,-0.04806
20.50000,8.54082,-0.04857
20.60000,8.58228,-0.04867
20.70000,8.62436,-0.04441
20.80000,8.66665,-0.04360
20.90000,8.70832,-0.04298
21.00000,8.74957,-0.04484
21.10000,8.79103,-0.04631
21.20000,8.83332,-0.04429
21.30000,8.87561,-0.04453
21.40000,8.91728,-0.05215
21.50000,8.95853,-0.04203
21.60000,8.99998,-0.04043
21.70000,9.04186,-0.05124
21.80000,9.08436,-0.04595
21.90000,9.12603,-0.04136
22.00000,9.16707,-0.04971
22.10000,9.20832,-0.04421
22.20000,9.24978,-0.04486
22.30000,9.29207,-0.04597
22.40000,9.33332,-0.04693
22.50000,9.37478,-0.04764
22.60000,9.41603,-0.04761
22.65800,9.44082,-0.04587
