Time,Extension,Load
15.40000,6.41749,4.36600
15.50000,6.45874,4.39426
15.60000,6.49957,4.42018
15.70000,6.54186,4.45695
15.80000,6.58436,4.48865
15.90000,6.62582,4.52066
16.00000,6.66728,4.55312
16.10000,6.70811,4.57990
16.20000,6.74957,4.61509
16.30000,6.79145,4.65053
16.40000,6.83311,4.68033
16.50000,6.87457,4.70918
16.60000,6.91603,4.74304
16.70000,6.95790,4.77739
16.80000,6.99999,4.81028
16.90000,7.04186,4.83975
17.00000,7.08290,4.86917
17.10000,7.12415,4.89730
17.20000,7.16665,4.93276
17.30000,7.20874,4.96701
17.40000,7.25082,4.99767
17.50000,7.29186,5.02404
17.60000,7.33311,5.05969
17.70000,7.37520,5.09338
17.80000,7.41728,5.12439
17.90000,7.45915,5.15758
18.00000,7.50020,5.18424
18.10000,7.54124,5.21570
18.20000,7.58311,5.24457
18.30000,7.62499,5.27943
18.40000,7.66645,5.30871
18.50000,7.70790,5.33570
18.60000,7.74936,5.36285
18.70000,7.79145,5.40032
18.80000,7.83353,5.43261
18.90000,7.87519,5.45920
19.00000,7.91644,5.48805
19.10000,7.95749,5.51279
19.20000,7.99978,5.54836
19.30000,8.04207,5.58025
19.40000,8.08394,5.61167
19.50000,8.12499,5.63562
19.60000,8.16644,5.66769
19.70000,8.20874,5.70068
19.80000,8.25082,5.73776
19.90000,8.29249,5.76584
20.00000,8.33394,5.79186
20.10000,8.37457,5.82198
20.20000,8.41665,5.85105
20.30000,8.45832,5.87914
20.40000,8.49978,5.90821
20.50000,8.54144,5.93850
20.60000,8.58269,5.96376
20.70000,8.62457,5.99503
20.80000,8.66665,6.02407
20.90000,8.70811,6.04550
21.00000,8.74936,6.07429
21.10000,8.79061,6.10231
21.20000,8.83332,6.13145
21.30000,8.87561,6.16353
21.40000,8.91728,6.19207
21.50000,8.95853,6.21370
21.60000,8.99957,6.23926
21.70000,9.04207,6.27021
21.80000,9.08415,6.30546
21.90000,9.12582,6.33155
22.00000,9.16707,6.36324
22.10000,9.20811,6.38933
22.20000,9.24978,6.41725
22.30000,9.29207,6.44934
22.40000,9.33332,6.47414
22.50000,9.37457,6.50522
22.60000,9.41623,6.52897
22.70000,9.45769,6.56088
22.80000,9.49957,6.58875
22.90000,9.54103,6.61541
23.00000,9.58290,6.64252
23.10000,9.62436,6.66983
23.20000,9.66686,6.69812
23.30000,9.70894,6.73082
23.40000,9.75082,6.75962
23.50000,9.79165,6.78037
23.60000,9.83311,6.80554
23.70000,9.87498,6.83634
23.80000,9.91769,6.87489
23.90000,9.95915,6.89727
24.00000,10.00040,6.92391
24.10000,10.04165,6.95057
24.20000,10.08311,6.98052
24.30000,10.12540,7.01187
24.40000,10.16686,7.03776
24.50000,10.20790,7.06183
24.60000,10.24936,7.09064
24.70000,10.29102,7.11840
24.80000,10.33332,7.15229
24.90000,10.37498,7.17606
25.00000,10.41623,7.20154
25.10000,10.45790,7.22783
25.20000,10.49998,7.25832
25.30000,10.54227,7.29039
25.40000,10.58394,7.31621
25.50000,10.62498,7.34268
25.60000,10.66644,7.37173
25.70000,10.70769,7.39662
25.80000,10.75061,7.42790
25.90000,10.79269,7.45527
26.00000,10.83415,7.48455
26.10000,10.87498,7.50825
26.20000,10.91665,7.53733
26.30000,10.95852,7.56244
26.40000,10.99998,7.58991
26.50000,11.04123,7.61956
26.60000,11.08269,7.64220
26.70000,11.12456,7.67459
26.80000,11.16644,7.70044
26.90000,11.20790,7.72900
27.00000,11.24977,7.75635
27.10000,11.29102,7.77772
27.20000,11.33311,7.80658
27.30000,11.37561,7.83360
27.40000,11.41686,7.85993
27.50000,11.45873,7.88476
27.60000,11.49936,7.90969
27.70000,11.54144,7.93491
27.80000,11.58394,7.96445
27.90000,11.62602,7.99704
28.00000,11.66727,8.01648
28.10000,11.70852,8.04374
28.20000,11.75040,8.06800
28.30000,11.79206,8.09341
28.40000,11.83373,8.12222
28.50000,11.87477,8.14033
28.60000,11.91560,8.16311
28.70000,11.95769,8.19533
28.80000,11.99998,8.21887
28.90000,12.04165,8.24170
29.00000,12.08248,8.26477
29.10000,12.12415,8.28865
29.20000,12.16623,8.31209
29.30000,12.20852,8.34041
29.40000,12.25040,8.36630
29.50000,12.29185,8.38651
29.60000,12.33310,8.41390
29.70000,12.37519,8.43599
29.80000,12.41706,8.46622
29.90000,12.45935,8.49018
30.00000,12.50040,8.51581
30.10000,12.54144,8.53110
30.20000,12.58310,8.55858
30.30000,12.62519,8.58717
30.40000,12.66685,8.60989
30.50000,12.70790,8.63259
30.60000,12.74914,8.65231
30.70000,12.79060,8.68028
30.80000,12.83331,8.70675
30.90000,12.87539,8.73040
31.00000,12.91644,8.75287
31.10000,12.95790,8.77576
31.20000,12.99956,8.79571
31.30000,13.04206,8.82501
31.40000,13.08373,8.84836
31.50000,13.12539,8.87214
31.60000,13.16623,8.88807
31.70000,13.20831,8.91949
31.80000,13.25081,8.93970
31.90000,13.29269,8.96880
32.00000,13.33394,8.98917
32.10000,13.37456,9.00604
32.20000,13.41644,9.03032
32.30000,13.45873,9.05806
32.40000,13.49956,9.07945
32.50000,13.54123,9.10209
32.60000,13.58289,9.12273
32.70000,13.62435,9.14779
32.80000,13.66664,9.17276
32.90000,13.70831,9.19542
33.00000,13.74956,9.21406
33.10000,13.79102,9.23236
33.20000,13.83310,9.25942
33.30000,13.87539,9.27923
33.40000,13.91727,9.30153
33.50000,13.95852,9.32010
33.60000,13.99977,9.34111
33.70000,14.04185,9.36486
33.80000,14.08414,9.39376
33.90000,14.12581,9.41418
34.00000,14.16727,9.43468
34.10000,14.20810,9.45072
34.20000,14.24977,9.47339
34.30000,14.29185,9.50118
34.40000,14.33352,9.52423
34.50000,14.37456,9.53699
34.60000,14.41560,9.55747
34.70000,14.45768,9.58060
34.80000,14.49956,9.60748
34.90000,14.54164,9.63002
35.00000,14.58310,9.64458
35.10000,14.62435,9.66037
35.20000,14.66685,9.68697
35.30000,14.70873,9.70757
35.40000,14.75039,9.73197
35.50000,14.79143,9.74622
35.60000,14.83289,9.76878
35.70000,14.87498,9.79271
35.80000,14.91748,9.81691
35.90000,14.95935,9.84003
36.00000,15.00060,9.85635
36.10000,15.04143,9.87264
36.20000,15.08331,9.89401
36.30000,15.12539,9.92145
36.40000,15.16685,9.93825
36.50000,15.20810,9.95338
36.60000,15.24935,9.97837
36.70000,15.29081,9.99094
36.80000,15.33289,10.01806
36.90000,15.37477,10.04002
37.00000,15.41643,10.06044
37.10000,15.45768,10.07245
37.20000,15.49997,10.09476
37.30000,15.54227,10.12384
37.40000,15.58352,10.13843
37.50000,15.62518,10.16098
37.60000,15.66643,10.17934
37.70000,15.70830,10.20252
37.80000,15.75080,10.22729
37.90000,15.79247,10.24373
38.00000,15.83393,10.26834
38.10000,15.87456,10.29040
38.20000,15.91664,10.31156
38.30000,15.95872,10.33359
38.40000,15.99997,10.34952
38.50000,16.04101,10.37034
38.60000,16.08268,10.38635
38.70000,16.12414,10.40868
38.80000,16.16601,10.42992
38.90000,16.20789,10.45556
39.00000,16.24955,10.47175
39.10000,16.29122,10.49367
39.20000,16.33330,10.51295
39.30000,16.37560,10.53726
39.40000,16.41726,10.55786
39.50000,16.45872,10.57572
39.60000,16.49935,10.59437
39.70000,16.54164,10.61661
39.80000,16.58414,10.63931
39.90000,16.62580,10.65753
40.00000,16.66705,10.67599
40.10000,16.70831,10.69466
40.20000,16.74997,10.71450
40.30000,16.79205,10.74191
40.40000,16.83351,10.76235
40.50000,16.87455,10.77932
40.60000,16.91580,10.79298
40.70000,16.95768,10.81749
40.80000,16.99976,10.83990
40.90000,17.04185,10.85733
41.00000,17.08330,10.87213
41.10000,17.12435,10.88814
41.20000,17.16664,10.90952
41.30000,17.20872,10.93109
41.40000,17.25060,10.95013
41.50000,17.29143,10.96759
41.60000,17.33310,10.98612
41.70000,17.37497,11.00592
41.80000,17.41747,11.03229
41.90000,17.45934,11.05059
42.00000,17.50039,11.06581
42.10000,17.54143,11.07996
42.20000,17.58309,11.09923
42.30000,17.62497,11.11939
42.40000,17.66684,11.14339
42.50000,17.70789,11.16223
42.60000,17.74955,11.17654
42.70000,17.79143,11.19586
42.80000,17.83330,11.21559
42.90000,17.87497,11.22861
43.00000,17.91643,11.24727
43.10000,17.95747,11.26210
43.20000,17.99893,11.27572
43.30000,18.04205,11.29836
43.40000,18.08393,11.32158
43.50000,18.12518,11.33169
43.60000,18.16664,11.34733
43.70000,18.20872,11.36809
43.80000,18.25059,11.38321
43.90000,18.29247,11.40546
44.00000,18.33393,11.41617
44.10000,18.37434,11.43096
44.20000,18.41643,11.44866
44.30000,18.45872,11.47399
44.40000,18.50018,11.48762
44.50000,18.54122,11.50477
44.60000,18.58268,11.51728
44.70000,18.62434,11.53910
44.80000,18.66663,11.55213
44.90000,18.70830,11.57409
45.00000,18.74976,11.58764
45.10000,18.79080,11.59610
45.20000,18.83309,11.62027
45.30000,18.87538,11.63705
45.40000,18.91705,11.65631
45.50000,18.95872,11.67088
45.60000,18.99976,11.68356
45.70000,19.04184,11.69920
45.80000,19.08393,11.71672
45.90000,19.12622,11.74000
46.00000,19.16726,11.74983
46.10000,19.20768,11.75510
46.20000,19.24976,11.77686
46.30000,19.29184,11.79950
46.40000,19.33351,11.81763
46.50000,19.37497,11.83191
46.60000,19.41663,11.84222
46.70000,19.45768,11.86149
46.80000,19.50018,11.88113
46.90000,19.54143,11.88905
47.00000,19.58288,11.90473
47.10000,19.62413,11.91455
47.20000,19.66663,11.93407
47.30000,19.70851,11.95397
47.40000,19.75059,11.97133
47.50000,19.79184,11.98179
47.60000,19.83309,11.99323
47.70000,19.87497,12.01022
47.80000,19.91726,12.02934
47.90000,19.95913,12.04648
48.00000,20.00017,12.05722
48.10000,20.04101,12.07247
48.20000,20.08309,12.09401
48.30000,20.12538,12.11119
48.40000,20.16684,12.12659
48.50000,20.20830,12.13993
48.60000,20.24955,12.15126
48.70000,20.29121,12.17083
48.80000,20.33309,12.19127
48.90000,20.37455,12.20079
49.00000,20.41622,12.21556
49.10000,20.45747,12.22756
49.20000,20.49976,12.24764
49.30000,20.54184,12.26281
49.40000,20.58392,12.28364
49.50000,20.62517,12.29678
49.60000,20.66663,12.30932
49.70000,20.70809,12.32588
49.80000,20.75080,12.34209
49.90000,20.79267,12.36069
50.00000,20.83371,12.37559
50.10000,20.87476,12.38561
50.20000,20.91642,12.40508
50.30000,20.95851,12.42801
50.40000,21.00017,12.44097
50.50000,21.04121,12.45059
50.60000,21.08246,12.46150
50.70000,21.12434,12.47796
50.80000,21.16621,12.49599
50.90000,21.20830,12.51399
51.00000,21.24913,12.52294
51.10000,21.29080,12.53358
51.20000,21.33309,12.54985
51.30000,21.37580,12.56901
51.40000,21.41746,12.58433
51.50000,21.45892,12.59791
51.60000,21.49996,12.61196
51.70000,21.54163,12.62595
51.80000,21.58413,12.64502
51.90000,21.62559,12.65738
52.00000,21.66726,12.67195
52.10000,21.70788,12.68567
52.20000,21.74976,12.70285
52.30000,21.79205,12.71997
52.40000,21.83351,12.74105
52.50000,21.87475,12.74619
52.60000,21.91600,12.75593
52.70000,21.95788,12.77741
52.80000,21.99955,12.79285
52.90000,22.04163,12.80751
53.00000,22.08288,12.81897
53.10000,22.12413,12.82847
53.20000,22.16642,12.84611
53.30000,22.20913,12.86548
53.40000,22.25038,12.87474
53.50000,22.29184,12.88604
53.60000,22.33309,12.89963
53.70000,22.37496,12.91512
53.80000,22.41746,12.93419
53.90000,22.45934,12.94864
54.00000,22.50059,12.95990
54.10000,22.54163,12.96849
54.20000,22.58309,12.98665
54.30000,22.62538,13.00032
54.40000,22.66684,13.01822
54.50000,22.70788,13.02704
54.60000,22.74934,13.03715
54.70000,22.79100,13.05392
54.80000,22.83330,13.07039
54.90000,22.87475,13.08597
55.00000,22.91559,13.09290
55.10000,22.95746,13.10873
55.20000,22.99975,13.12672
55.30000,23.04225,13.14476
55.40000,23.08392,13.15820
55.50000,23.12538,13.17070
55.60000,23.16642,13.17934
55.70000,23.20871,13.19839
55.80000,23.25059,13.21263
55.90000,23.29288,13.23279
56.00000,23.33371,13.24457
56.10000,23.37475,13.25434
56.20000,23.41663,13.27202
56.30000,23.45871,13.28645
56.40000,23.50017,13.30840
56.50000,23.54121,13.31417
56.60000,23.58288,13.32833
56.70000,23.62433,13.34512
56.80000,23.66663,13.36273
56.90000,23.70808,13.37764
57.00000,23.74892,13.38907
57.10000,23.79079,13.40254
57.20000,23.83308,13.42045
57.30000,23.87558,13.44012
57.40000,23.91746,13.45849
57.50000,23.95892,13.46871
57.60000,23.99996,13.47480
57.70000,24.04184,13.49709
57.80000,24.08392,13.51152
57.90000,24.12600,13.53408
58.00000,24.16725,13.55028
58.10000,24.20829,13.55880
58.20000,24.24996,13.57647
58.30000,24.29204,13.59448
58.40000,24.33329,13.61120
58.50000,24.37475,13.62340
58.60000,24.41600,13.63434
58.70000,24.45788,13.65502
58.80000,24.49996,13.67008
58.90000,24.54142,13.68750
59.00000,24.58288,13.69880
59.10000,24.62371,13.70218
59.20000,24.66600,13.72232
59.30000,24.70871,13.74020
59.40000,24.75058,13.75636
59.50000,24.79204,13.76901
59.60000,24.83329,13.77251
59.70000,24.87517,13.79066
59.80000,24.91746,13.81085
59.90000,24.95912,13.81963
60.00000,25.00037,13.83249
60.10000,25.04121,13.84037
60.20000,25.08329,13.85722
60.30000,25.12538,13.87285
60.40000,25.16704,13.88720
60.50000,25.20808,13.89734
60.60000,25.24954,13.90148
60.70000,25.29121,13.91966
60.80000,25.33329,13.93590
60.90000,25.37496,13.94722
61.00000,25.41642,13.95397
61.10000,25.45704,13.95467
61.20000,25.49954,13.97202
61.30000,25.54225,13.99350
61.40000,25.58392,14.00611
61.50000,25.62537,14.01086
61.60000,25.66662,14.01842
61.70000,25.70808,14.03156
61.80000,25.75058,14.04652
61.90000,25.79225,14.05916
62.00000,25.83371,14.06869
62.10000,25.87475,14.07822
62.20000,25.91641,14.09130
62.30000,25.95871,14.10757
62.40000,26.00016,14.11752
62.50000,26.04121,14.12738
62.60000,26.08266,14.13107
62.70000,26.12475,14.14596
62.80000,26.16662,14.16156
62.90000,26.20787,14.16924
63.00000,26.24954,14.18142
63.10000,26.29100,14.18628
63.20000,26.33350,14.20310
63.30000,26.37558,14.21412
63.40000,26.41725,14.22673
63.50000,26.45870,14.23552
63.60000,26.49954,14.24231
63.70000,26.54141,14.25605
63.80000,26.58412,14.27451
63.90000,26.62600,14.28893
64.00000,26.66725,14.29901
64.10000,26.70850,14.30479
64.20000,26.74996,14.31970
64.30000,26.79204,14.33712
64.40000,26.83329,14.34850
64.50000,26.87433,14.35409
64.60000,26.91579,14.36482
64.70000,26.95787,14.37948
64.80000,27.00016,14.39464
64.90000,27.04162,14.40445
65.00000,27.08287,14.41301
65.10000,27.12412,14.42487
65.20000,27.16641,14.43631
65.30000,27.20891,14.44704
65.40000,27.25058,14.46249
65.50000,27.29162,14.46754
65.60000,27.33308,14.47408
65.70000,27.37475,14.49192
65.80000,27.41745,14.50639
65.90000,27.45912,14.52160
66.00000,27.50058,14.53020
66.10000,27.54120,14.53623
66.20000,27.58308,14.54941
66.30000,27.62558,14.56725
66.40000,27.66641,14.57543
66.50000,27.70745,14.58185
66.60000,27.74912,14.59249
66.70000,27.79120,14.61179
66.80000,27.83329,14.62435
66.90000,27.87537,14.63655
67.00000,27.91641,14.64310
67.10000,27.95766,14.65064
67.20000,27.99975,14.66270
67.30000,28.04204,14.68407
67.40000,28.08391,14.68827
67.50000,28.12516,14.69716
67.60000,28.16620,14.70758
67.70000,28.20829,14.71993
67.80000,28.25079,14.73714
67.90000,28.29245,14.75068
68.00000,28.33370,14.75319
68.10000,28.37474,14.76552
68.20000,28.41641,14.77588
68.30000,28.45808,14.79170
68.40000,28.49974,14.79836
68.50000,28.54099,14.81090
68.60000,28.58266,14.82419
68.70000,28.62474,14.83200
68.80000,28.66662,14.84360
68.90000,28.70849,14.85377
69.00000,28.74974,14.85698
69.10000,28.79099,14.85979
69.20000,28.83308,14.87194
69.30000,28.87537,14.87858
69.40000,28.91704,14.88731
69.50000,28.95829,14.89270
69.60000,28.99954,14.89487
69.70000,29.04183,14.91126
69.80000,29.08391,14.91779
69.90000,29.12599,14.92785
70.00000,29.16704,14.93634
70.10000,29.20849,14.94204
70.20000,29.24974,14.95453
70.30000,29.29224,14.96863
70.40000,29.33328,14.97683
70.50000,29.37495,14.98957
70.60000,29.41578,14.99037
70.70000,29.45766,15.00895
70.80000,29.50016,15.02220
70.90000,29.54141,15.03094
71.00000,29.58287,15.04027
71.10000,29.62412,15.05070
71.20000,29.66620,15.06414
71.30000,29.70849,15.07840
71.40000,29.75016,15.08650
71.50000,29.79162,15.10162
71.60000,29.83328,15.10654
71.70000,29.87537,15.12719
71.80000,29.91745,15.13841
71.90000,29.95953,15.15778
72.00000,30.00057,15.16782
72.10000,30.04141,15.17563
72.20000,30.08287,15.19182
72.30000,30.12516,15.20501
72.40000,30.16683,15.22283
72.50000,30.20787,15.23085
72.60000,30.24933,15.24016
72.70000,30.29099,15.25789
72.80000,30.33328,15.27144
72.90000,30.37474,15.28563
73.00000,30.41620,15.29465
73.10000,30.45745,15.30100
73.20000,30.49953,15.31526
73.30000,30.54182,15.33076
73.40000,30.58391,15.34296
73.50000,30.62537,15.35279
73.60000,30.66682,15.36154
73.70000,30.70849,15.37236
73.80000,30.75078,15.38332
73.90000,30.79245,15.39882
74.00000,30.83391,15.40763
74.10000,30.87495,15.41069
74.20000,30.91620,15.42151
74.30000,30.95870,15.44073
74.40000,31.00016,15.45445
74.50000,31.04120,15.45647
74.60000,31.08266,15.46454
74.70000,31.12432,15.47920
74.80000,31.16661,15.49144
74.90000,31.20870,15.49926
75.00000,31.24932,15.50591
75.10000,31.29057,15.50896
75.20000,31.33328,15.52258
75.30000,31.37557,15.53063
75.40000,31.41703,15.53879
75.50000,31.45807,15.54718
75.60000,31.49974,15.55291
75.70000,31.54182,15.56219
75.80000,31.58432,15.57583
75.90000,31.62599,15.58592
76.00000,31.66744,15.59284
76.10000,31.70807,15.59272
76.20000,31.74974,15.60519
76.30000,31.79182,15.61701
76.40000,31.83348,15.63041
76.50000,31.87453,15.63294
76.60000,31.91599,15.63380
76.70000,31.95786,15.64836
76.80000,31.99995,15.66385
76.90000,32.04182,15.66926
77.00000,32.08286,15.67352
77.10000,32.12411,15.67599
77.20000,32.16619,15.68940
77.30000,32.20890,15.69802
77.40000,32.25015,15.70191
77.50000,32.29161,15.70558
77.60000,32.33286,15.70850
77.70000,32.37536,15.71883
77.80000,32.41744,15.72738
77.90000,32.45932,15.72936
78.00000,32.50078,15.73723
78.10000,32.54161,15.73405
78.20000,32.58328,15.74207
78.30000,32.62536,15.75416
78.40000,32.66703,15.76197
78.50000,32.70828,15.76502
78.60000,32.74932,15.76462
78.70000,32.79119,15.77410
78.80000,32.83327,15.78343
78.90000,32.87494,15.78907
79.00000,32.91619,15.79187
79.10000,32.95744,15.79336
79.20000,32.99953,15.79926
79.30000,33.04202,15.81206
79.40000,33.08369,15.81592
79.50000,33.12432,15.80981
79.60000,33.16619,15.81878
79.70000,33.20849,15.82511
79.80000,33.25078,15.83522
79.90000,33.29286,15.84457
80.00000,33.33390,15.84015
80.10000,33.37473,15.83976
80.20000,33.41640,15.84694
80.30000,33.45869,15.85345
80.40000,33.50015,15.86197
80.50000,33.54140,15.86635
80.60000,33.58286,15.86915
80.70000,33.62411,15.87362
80.80000,33.66682,15.88462
80.90000,33.70848,15.88888
81.00000,33.74952,15.89091
81.10000,33.79098,15.88983
81.20000,33.83307,15.89995
81.30000,33.87557,15.90408
81.40000,33.91682,15.90651
81.50000,33.95848,15.90940
81.60000,33.99973,15.90957
81.70000,34.04161,15.91678
81.80000,34.08432,15.92635
81.90000,34.12598,15.93498
82.00000,34.16765,15.93248
82.10000,34.20786,15.93277
82.20000,34.24953,15.92931
82.30000,34.29202,15.93434
82.40000,34.33327,15.93978
82.50000,34.37473,15.93757
82.60000,34.41598,15.93804
82.70000,34.45765,15.93526
82.80000,34.49994,15.94458
82.90000,34.54182,15.94270
83.00000,34.58286,15.94395
83.10000,34.62432,15.94320
83.20000,34.66619,15.94702
83.30000,34.70869,15.95234
83.40000,34.75036,15.95386
83.50000,34.79202,15.95988
83.60000,34.83307,15.95704
83.70000,34.87515,15.96721
83.80000,34.91702,15.97024
83.90000,34.95911,15.98250
84.00000,35.00015,15.98433
84.10000,35.04119,15.98255
84.20000,35.08306,15.99127
84.30000,35.12556,16.00161
84.40000,35.16702,16.01479
84.50000,35.20807,16.01481
84.60000,35.24911,16.01502
84.70000,35.29098,16.02229
84.80000,35.33327,16.03322
84.90000,35.37494,16.04155
85.00000,35.41619,16.04825
85.10000,35.45744,16.04864
85.20000,35.49952,16.05611
85.30000,35.54223,16.06666
85.40000,35.58390,16.07760
85.50000,35.62515,16.08367
85.60000,35.66639,16.08735
85.70000,35.70848,16.09286
85.80000,35.75077,16.10314
85.90000,35.79244,16.11364
86.00000,35.83390,16.11676
86.10000,35.87452,16.11827
86.20000,35.91619,16.12933
86.30000,35.95869,16.13924
86.40000,35.99994,16.14739
86.50000,36.04140,16.14977
86.60000,36.08265,16.15830
86.70000,36.12431,16.16613
86.80000,36.16640,16.17174
86.90000,36.20765,16.17984
87.00000,36.24931,16.18850
87.10000,36.29139,16.19630
87.20000,36.33327,16.20082
87.30000,36.37535,16.21178
87.40000,36.41723,16.21879
87.50000,36.45848,16.22478
87.60000,36.49973,16.22751
87.70000,36.54181,16.23746
87.80000,36.58411,16.24549
87.90000,36.62598,16.25553
88.00000,36.66702,16.25940
88.10000,36.70806,16.26501
88.20000,36.74994,16.27448
88.30000,36.79181,16.28625
88.40000,36.83348,16.29152
88.50000,36.87473,16.29608
88.60000,36.91577,16.29751
88.70000,36.95702,16.30408
88.80000,36.99952,16.31978
88.90000,37.04140,16.33232
89.00000,37.08285,16.33765
89.10000,37.12431,16.34418
89.20000,37.16660,16.35296
89.30000,37.20910,16.36167
89.40000,37.25056,16.36848
89.50000,37.29202,16.37212
89.60000,37.33306,16.38002
89.70000,37.37514,16.39195
89.80000,37.41743,16.39851
89.90000,37.45889,16.40277
90.00000,37.50035,16.40961
90.10000,37.54139,16.41414
90.20000,37.58348,16.42226
90.30000,37.62535,16.42989
90.40000,37.66681,16.43665
90.50000,37.70785,16.44134
90.60000,37.74931,16.44311
90.70000,37.79139,16.45256
90.80000,37.83327,16.46192
90.90000,37.87493,16.46820
91.00000,37.91618,16.47467
91.10000,37.95764,16.47411
91.20000,37.99973,16.47803
91.30000,38.04202,16.48420
91.40000,38.08389,16.49350
91.50000,38.12514,16.49285
91.60000,38.16639,16.49629
91.70000,38.20785,16.49013
91.80000,38.25035,16.49649
91.90000,38.29202,16.50085
92.00000,38.33410,16.50104
92.10000,38.37493,16.50039
92.20000,38.41660,16.49567
92.30000,38.45868,16.49987
92.40000,38.49993,16.49918
92.50000,38.54139,16.49627
92.60000,38.58264,16.49407
92.70000,38.62431,16.48472
92.80000,38.66618,16.47702
92.90000,38.70847,16.47254
