Time,Extension,Load
16.90000,7.04166,-0.07015
17.00000,7.08290,-0.06488
17.10000,7.12395,-0.06614
17.20000,7.16624,-0.06388
17.30000,7.20832,-0.06172
17.40000,7.25061,-0.06648
17.50000,7.29186,-0.06089
17.60000,7.33332,-0.06443
17.70000,7.37520,-0.05976
17.80000,7.41770,-0.05953
17.90000,7.45915,-0.05988
18.00000,7.50061,-0.05610
18.10000,7.54124,-0.06108
18.20000,7.58311,-0.05561
18.30000,7.62520,-0.05107
18.40000,7.66686,-0.05473
18.50000,7.70832,-0.05244
18.60000,7.74957,-0.05431
18.70000,7.79082,-0.05317
18.80000,7.83332,-0.05361
18.90000,7.87519,-0.04793
19.00000,7.91644,-0.04848
19.10000,7.95749,-0.04801
19.20000,7.99936,-0.04421
19.30000,8.04207,-0.04490
19.40000,8.08394,-0.04374
19.50000,8.12499,-0.04237
19.60000,8.16644,-0.04497
19.70000,8.20853,-0.03793
19.80000,8.25082,-0.03874
19.90000,8.29290,-0.03456
20.00000,8.33394,-0.03751
20.10000,8.37457,-0.03979
20.20000,8.41665,-0.03534
20.30000,8.45874,-0.03455
20.40000,8.49978,-0.03110
20.50000,8.54103,-0.02981
20.60000,8.58248,-0.02970
20.70000,8.62415,-0.02619
20.80000,8.66644,-0.02433
20.90000,8.70769,-0.02423
21.00000,8.74936,-0.02617
21.10000,8.79103,-0.02368
21.20000,8.83353,-0.01738
21.30000,8.87561,-0.01698
21.40000,8.91748,-0.01922
21.50000,8.95853,-0.01606
21.60000,8.99978,-0.01780
21.70000,9.04186,-0.01448
21.80000,9.08436,-0.01095
21.90000,9.12582,-0.00906
22.00000,9.16728,-0.00665
22.10000,9.20832,-0.01436
22.20000,9.24998,-0.01015
22.30000,9.29207,-0.00848
22.40000,9.33332,-0.00649
22.50000,9.37457,-0.00535
22.60000,9.41603,-0.00265
22.70000,9.45769,-0.00277
22.80000,9.49998,0.00136
22.90000,9.54165,0.00597
23.00000,9.58269,-0.00263
23.10000,9.62415,-0.00459
23.20000,9.66623,0.00012
23.30000,9.70873,0.00116
23.40000,9.75061,0.00331
23.50000,9.79207,0.00457
23.60000,9.83311,0.00081
23.70000,9.87519,0.01114
23.80000,9.91728,0.01396
23.90000,9.95936,0.01673
24.00000,10.00040,0.01465
24.10000,10.04165,0.01383
24.20000,10.08311,0.02264
24.30000,10.12540,0.02466
24.40000,10.16686,0.02489
24.50000,10.20811,0.03158
24.60000,10.24894,0.03056
24.70000,10.29123,0.03488
24.80000,10.33311,0.03782
24.90000,10.37498,0.04129
25.00000,10.41623,0.04339
25.10000,10.45790,0.04457
25.20000,10.49998,0.05050
25.30000,10.54186,0.05273
25.40000,10.58352,0.05726
25.50000,10.62519,0.06225
25.60000,10.66686,0.06081
25.70000,10.70873,0.06911
25.80000,10.75102,0.07146
25.90000,10.79269,0.07366
26.00000,10.83373,0.07921
26.10000,10.87477,0.08007
26.20000,10.91644,0.08645
26.30000,10.95831,0.09032
26.40000,10.99998,0.09498
26.50000,11.04144,0.09877
26.60000,11.08248,0.10134
26.70000,11.12415,0.10205
26.80000,11.16623,0.11067
26.90000,11.20831,0.11631
27.00000,11.24956,0.12047
27.10000,11.29040,0.12154
27.20000,11.33311,0.12687
27.30000,11.37602,0.13206
27.40000,11.41727,0.13273
27.50000,11.45852,0.14238
27.60000,11.50019,0.14104
27.70000,11.54165,0.14702
27.80000,11.58415,0.15046
27.90000,11.62581,0.15431
28.00000,11.66727,0.15762
28.10000,11.70810,0.15873
28.20000,11.74998,0.16701
28.30000,11.79206,0.16798
28.40000,11.83352,0.17688
28.50000,11.87477,0.17473
28.60000,11.91581,0.17820
28.70000,11.95748,0.18187
28.80000,12.00019,0.18540
28.90000,12.04165,0.19269
29.00000,12.08290,0.19116
29.10000,12.12373,0.19397
29.20000,12.16602,0.20061
29.30000,12.20894,0.20662
29.40000,12.25060,0.20807
29.50000,12.29206,0.21501
29.60000,12.33331,0.21030
29.70000,12.37498,0.22067
29.80000,12.41748,0.22647
29.90000,12.45915,0.22745
30.00000,12.50060,0.22819
30.10000,12.54102,0.22994
30.20000,12.58310,0.23665
30.30000,12.62540,0.24104
30.40000,12.66685,0.24075
30.50000,12.70790,0.24815
30.60000,12.74935,0.24629
30.70000,12.79102,0.24961
30.80000,12.83289,0.25372
30.90000,12.87456,0.25721
31.00000,12.91623,0.25700
31.10000,12.95769,0.26070
31.20000,12.99998,0.26641
31.30000,13.04206,0.26995
31.40000,13.08394,0.26867
31.50000,13.12519,0.27208
31.60000,13.16623,0.27032
31.70000,13.20831,0.27308
31.80000,13.25081,0.27641
31.90000,13.29269,0.27454
32.00000,13.33373,0.27060
32.10000,13.37498,0.27146
32.20000,13.41644,0.26786
32.30000,13.45852,0.26131
32.40000,13.50019,0.25619
32.50000,13.54081,0.23590
32.60000,13.58289,0.22374
32.70000,13.62435,0.21061
32.80000,13.66664,0.19107
32.90000,13.70831,0.17735
33.00000,13.74956,0.15435
33.10000,13.79081,0.14235
33.20000,13.83310,0.12594
33.30000,13.87519,0.11171
33.40000,13.91685,0.10040
33.50000,13.95852,0.09632
33.60000,13.99998,0.08682
33.70000,14.04185,0.08190
33.80000,14.08435,0.06706
33.90000,14.12602,0.06283
34.00000,14.16727,0.04979
34.10000,14.20810,0.04554
34.20000,14.24977,0.04269
34.30000,14.29185,0.04283
34.40000,14.33352,0.04074
34.50000,14.37477,0.04188
34.60000,14.41581,0.03158
34.70000,14.45789,0.02580
34.80000,14.49977,0.01424
34.90000,14.54164,-0.00594
35.00000,14.58289,-0.00150
35.10000,14.62414,-0.00651
35.20000,14.66643,-0.00270
35.30000,14.70893,-0.00305
35.40000,14.74998,-0.00455
35.50000,14.79143,-0.00020
35.60000,14.83310,-0.00789
35.70000,14.87518,-0.00486
35.80000,14.91727,-0.00252
35.90000,14.95935,-0.00272
36.00000,15.00060,-0.00424
36.10000,15.04143,-0.00652
36.20000,15.08331,-0.00668
36.30000,15.12518,-0.00288
36.40000,15.16685,-0.00870
36.50000,15.20810,-0.00468
36.60000,15.24935,-0.00709
36.70000,15.29122,-0.00643
36.80000,15.33310,-0.00425
36.90000,15.37497,-0.00385
37.00000,15.41622,-0.00446
37.10000,15.45768,-0.00658
37.20000,15.49977,-0.00153
37.30000,15.54227,0.00217
37.40000,15.58372,-0.00339
37.50000,15.62518,-0.00536
37.60000,15.66643,-0.00703
37.70000,15.70789,-0.00573
37.80000,15.75039,-0.00464
37.90000,15.79268,-0.00263
38.00000,15.83393,-0.00260
38.10000,15.87456,-0.00571
38.20000,15.91643,-0.00711
38.30000,15.95872,-0.00695
38.33000,15.97081,-0.00290
